hg19	hg38	circBase	circAtlas	circBank	ArrayStar	HGNC	strand	spliced_length	circBase_type	CSCD_type	algorithm
chr15:96819145-96834012	chr15:96275916-96290783	NA	hsa-NR2F2-AS1_0008	NA	ASCRP3003407	NR2F2-AS1	-	NA	sense overlapping	NA	NA
chr15:96826060-96834012	chr15:96282831-96290783	hsa_circ_0004200	hsa-NR2F2-AS1_000001	hsa_circ_chr15_00053	ASCRP3005800	AC012409.2,NR2F2-AS1	NA	7952	exonic	Intron	circrna_finder
chr15:96826060-96834012	chr15:96282831-96290783	hsa_circ_0004200	hsa-NR2F2-AS1_000001,hsa-NR2F2-AS1_0001	hsa_circ_chr15_00053	ASCRP3005800	NR2F2-AS1	-	7952	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr15:99250790-99251336	chr15:98707561-98708107	hsa_circ_0005035	hsa-IGF1R_000044,hsa-IGF1R_0001	hsa_circIGF1R_001	ASCRP3003511	IGF1R	+	546	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr15:99250790-99251336	chr15:98707561-98708107	hsa_circ_0005035	hsa-IGF1R_000044	hsa_circIGF1R_001	ASCRP3003511	IGF1R	NA	546	exonic	Intergenic	circrna_finder
chr16:1004356-1004666	chr16:954356-954666	hsa_circ_0007701	hsa-LMF1_000004	hsa_circLMF1_003	ASCRP3005865	LMF1	NA	310	exonic	Intergenic	circrna_finder
chr16:1004356-1004666	chr16:954356-954666	hsa_circ_0007701	hsa-LMF1_000004,hsa-LMF1_0004	hsa_circLMF1_003	ASCRP3005865	LMF1	-	310	exonic	Exon	circexplorer2,circrna_finder,ciri,find_circ
chr16:1004361-1004666	chr16:954361-954666	NA	NA	NA	ASCRP3005866	LMF1	-	NA	intronic	NA	NA
chr16:11071081-11154879	chr16:10977224-11061022	hsa_circ_0037835	hsa-CLEC16A_0124	hsa_circCLEC16A_015	ASCRP3006543	CLEC16A	+	1388	exonic	NA	NA
chr16:11114049-11118778	chr16:11020192-11024921	hsa_circ_0006836	hsa-CLEC16A_000005,hsa-CLEC16A_0008	hsa_circCLEC16A_021	ASCRP3006600	CLEC16A	+	234	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr16:11114049-11118778	chr16:11020192-11024921	hsa_circ_0006836	hsa-CLEC16A_000005	hsa_circCLEC16A_021	ASCRP3006600	CLEC16A	NA	234	exonic	Intergenic	circrna_finder
chr16:11114049-11154879	chr16:11020192-11061022	hsa_circ_0000672	hsa-CLEC16A_000001,hsa-CLEC16A_0007	hsa_circCLEC16A_028	ASCRP3005438	CLEC16A	+	813	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr16:11114049-11154879	chr16:11020192-11061022	hsa_circ_0000672	hsa-CLEC16A_000001	hsa_circCLEC16A_028	ASCRP3005438	CLEC16A	NA	813	exonic	Intergenic	circrna_finder
chr16:11114049-11220003	chr16:11020192-11126146	hsa_circ_0007846	hsa-CLEC16A_000002,hsa-CLEC16A_0001	hsa_circCLEC16A_030	ASCRP3010320	CLEC16A	+	1338	exonic	Exon,Intron	circexplorer2,ciri
chr16:11214471-11220003	chr16:11120614-11126146	hsa_circ_0002988	hsa-CLEC16A_000004,hsa-CLEC16A_0012	hsa_circCLEC16A_041	ASCRP3005704	CLEC16A	+	525	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr16:11214471-11220003	chr16:11120614-11126146	hsa_circ_0002988	hsa-CLEC16A_000004	hsa_circCLEC16A_041	ASCRP3005704	CLEC16A	NA	525	exonic	Intergenic	circrna_finder
chr16:11647388-11647545	chr16:11553532-11553689	hsa_circ_0037857	hsa-LITAF_0027	hsa_circLITAF_003	ASCRP3006811	LITAF	-	157	exonic	Exon	circexplorer2,circrna_finder,ciri,find_circ
chr16:11647388-11650591	chr16:11553532-11556735	hsa_circ_0037858	hsa-LITAF_000001	hsa_circLITAF_002	ASCRP3006810	LITAF	NA	382	exonic	Intergenic	circrna_finder
chr16:11647388-11650591	chr16:11553532-11556735	hsa_circ_0037858	hsa-LITAF_000001,hsa-LITAF_0001	hsa_circLITAF_002	ASCRP3006810	LITAF	-	382	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr16:11778020-11830089	chr16:11684164-11736233	hsa_circ_0037866	hsa-TXNDC11_0008	hsa_circTXNDC11_007	ASCRP3011481	TXNDC11	-	1980	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr16:11868091-11873219	chr16:11774235-11779363	hsa_circ_0037886	hsa-ZC3H7A_000003	hsa_circZC3H7A_008	ASCRP3005461	ZC3H7A	NA	795	exonic	Intergenic	circrna_finder
chr16:11868091-11873219	chr16:11774235-11779363	hsa_circ_0037886	hsa-ZC3H7A_000003,hsa-ZC3H7A_0005	hsa_circZC3H7A_008	ASCRP3005461	ZC3H7A	-	795	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr16:11940357-11940700	chr16:11846500-11846843	hsa_circ_0000673	hsa-RSL1D1_000002	hsa_circRSL1D1_007	ASCRP3009826	RSL1D1	NA	251	exonic	Intergenic	circrna_finder
chr16:11940357-11940700	chr16:11846500-11846843	hsa_circ_0000673	hsa-RSL1D1_000002,hsa-RSL1D1_0001	hsa_circRSL1D1_007	ASCRP3009826	RSL1D1	-	251	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr16:11940357-11941663	chr16:11846500-11847806	hsa_circ_0006979	hsa-RSL1D1_000001	hsa_circRSL1D1_004	ASCRP3000736	RSL1D1	NA	390	exonic	Intergenic	circrna_finder
chr16:11940357-11941663	chr16:11846500-11847806	hsa_circ_0006979	hsa-RSL1D1_000001,hsa-RSL1D1_0002	hsa_circRSL1D1_004	ASCRP3000736	RSL1D1	-	390	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr16:11976871-11981607	chr16:11883014-11887750	hsa_circ_0037897	NA	hsa_circGSPT1_023	ASCRP3007141	GSPT1,RSL1D1-DT	NA	652	exonic	Intron	circrna_finder
chr16:11976871-11981607	chr16:11883014-11887750	hsa_circ_0037897	hsa-GSPT1_0003	hsa_circGSPT1_023	ASCRP3007141	GSPT1	-	652	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr16:11988810-11991892	chr16:11894953-11898035	hsa_circ_0037911	hsa-GSPT1_000009	hsa_circGSPT1_006	ASCRP3002391	GSPT1	NA	346	exonic	Intergenic	circrna_finder
chr16:11988810-11991892	chr16:11894953-11898035	hsa_circ_0037911	hsa-GSPT1_000009,hsa-GSPT1_0001	hsa_circGSPT1_006	ASCRP3002391	GSPT1	-	346	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr16:12155384-12162989	chr16:12061527-12069132	NA	hsa-SNX29_0033	NA	ASCRP3007893	SNX29	+	NA	exonic	NA	NA
chr16:12995476-13297406	chr16:12901619-13203549	hsa_circ_0037933	NA	hsa_circSHISA9_001	ASCRP3001295	SHISA9	+	1292	exonic	NA	NA
chr16:1364020-1370518	chr16:1314019-1320517	hsa_circ_0000665	hsa-UBE2I_000001,hsa-UBE2I_0001	hsa_circUBE2I_004	ASCRP3003476	UBE2I	+	424	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr16:1364020-1370518	chr16:1314019-1320517	hsa_circ_0000665	hsa-UBE2I_000001	hsa_circUBE2I_004	ASCRP3003476	UBE2I	NA	424	exonic	Intergenic	circrna_finder
chr16:14173146-14234617	chr16:14079289-14140760	hsa_circ_0037936	hsa-MKL2_000001,hsa-MKL2_0004	hsa_circMKL2_001	ASCRP3013199	MKL2,MRTFB	+	282	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr16:14173146-14234617	chr16:14079289-14140760	hsa_circ_0037936	hsa-MKL2_000001	hsa_circMKL2_001	ASCRP3013199	MKL2	NA	282	exonic	Intergenic	circrna_finder
chr16:142593-143323	chr16:92595-93325	hsa_circ_0037127	NA	hsa_circNPRL3_012	ASCRP3012645	NPRL3	NA	237	exonic	Intergenic	circrna_finder
chr16:142593-143323	chr16:92595-93325	hsa_circ_0037127	hsa-NPRL3_0004	hsa_circNPRL3_012	ASCRP3012645	NPRL3	-	237	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr16:142593-150507	chr16:92595-100509	hsa_circ_0037128	hsa-NPRL3_0015	hsa_circNPRL3_010	ASCRP3010078	NPRL3	-	532	exonic	Exon,Intron	circexplorer2,circrna_finder,find_circ
chr16:14645877-14649566	chr16:14552020-14555709	hsa_circ_0037955	hsa-PARN_000001	hsa_circPARN_035	ASCRP3013011	PARN	NA	218	exonic	Intergenic	circrna_finder
chr16:14645877-14649566	chr16:14552020-14555709	hsa_circ_0037955	hsa-PARN_000001,hsa-PARN_0001	hsa_circPARN_035	ASCRP3013011	PARN	-	218	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr16:14680174-14721193	chr16:14586317-14627336	hsa_circ_0037969	NA	hsa_circPARN_008	ASCRP3012747	PARN	NA	785	exonic	Intergenic	circrna_finder
chr16:14680174-14721193	chr16:14586317-14627336	hsa_circ_0037969	hsa-PARN_0068	hsa_circPARN_008	ASCRP3012747	PARN	-	785	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr16:14687157-14698083	chr16:14593300-14604226	hsa_circ_0005627	hsa-PARN_000015	hsa_circPARN_020	ASCRP3002785	PARN	NA	216	exonic	Intergenic	circrna_finder
chr16:14687157-14698083	chr16:14593300-14604226	hsa_circ_0005627	hsa-PARN_000015,hsa-PARN_0021	hsa_circPARN_020	ASCRP3002785	PARN	-	216	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr16:14693760-14698083	chr16:14599903-14604226	hsa_circ_0037972	hsa-PARN_000004	hsa_circPARN_019	ASCRP3011994	PARN	NA	138	exonic	Intergenic	circrna_finder
chr16:14693760-14698083	chr16:14599903-14604226	hsa_circ_0037972	hsa-PARN_000004,hsa-PARN_0022	hsa_circPARN_019	ASCRP3011994	PARN	-	138	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr16:14720962-14721193	chr16:14627105-14627336	hsa_circ_0002771	hsa-PARN_000003,hsa-PARN_0035	hsa_circPARN_004	ASCRP3005278	PARN	-	150	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr16:14720967-14721193	chr16:14627110-14627336	NA	NA	NA	ASCRP3011382	PARN	-	NA	intronic	NA	NA
chr16:14738130-14738466	chr16:14644273-14644609	hsa_circ_0009065	hsa-BFAR_000001,hsa-BFAR_0003	hsa_circBFAR_002	ASCRP3012460	BFAR	+	336	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr16:14738130-14738466	chr16:14644273-14644609	hsa_circ_0009065	hsa-BFAR_000001	hsa_circBFAR_002	ASCRP3012460	BFAR	NA	336	exonic	Intergenic	circrna_finder
chr16:14738130-14743830	chr16:14644273-14649973	hsa_circ_0037977	hsa-BFAR_0007	hsa_circBFAR_004	ASCRP3001146	BFAR	+	711	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr16:14738130-14743830	chr16:14644273-14649973	hsa_circ_0037977	NA	hsa_circBFAR_004	ASCRP3001146	BFAR	NA	711	exonic	Intergenic	circrna_finder
chr16:148142-150507	chr16:98144-100509	hsa_circ_0037130	hsa-NPRL3_000001	hsa_circNPRL3_009	ASCRP3005524	NPRL3	NA	295	exonic	Intergenic	circrna_finder
chr16:148142-150507	chr16:98144-100509	hsa_circ_0037130	hsa-NPRL3_000001,hsa-NPRL3_0003	hsa_circNPRL3_009	ASCRP3005524	NPRL3	-	295	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr16:1496746-1497006	chr16:1446745-1447005	NA	NA	NA	ASCRP3004984	CLCN7	-	NA	intronic	NA	NA
chr16:14988854-14989971	chr16:14894997-14896114	hsa_circ_0004409	hsa-NOMO1_0002	hsa_circNOMO1_011	ASCRP3009927	NOMO1	+	694	sense overlapping	Exon,Intron	circrna_finder,ciri
chr16:14989970-16387509	chr16:14896113-16293652	hsa_circ_0003427	NA	hsa_circABCC1_002	ASCRP3009624	ABCC1	+	1210605	sense overlapping	NA	NA
chr16:15029016-15029254	chr16:14935159-14935397	NA	NA	NA	ASCRP3005544	NPIP	+	NA	exonic	NA	NA
chr16:15102635-15112822	chr16:15008778-15018965	hsa_circ_0007336	hsa-PDXDC1_0003	hsa_circPDXDC1_010	ASCRP3001663	PDXDC1	+	510	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri
chr16:15120499-15123913	chr16:15026642-15030056	hsa_circ_0038011	hsa-PDXDC1_000024,hsa-PDXDC1_0005	hsa_circPDXDC1_013	ASCRP3013178	PDXDC1	+	259	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri
chr16:15212782-15219664	chr16:15118925-15125807	hsa_circ_0038032	NA	hsa_circ_chr16_00092	ASCRP3013095	LOC399491	-	6882	exonic	NA	NA
chr16:15758592-15761296	chr16:15664735-15667439	hsa_circ_0038054	hsa-NDE1_0002	hsa_circNDE1_004	ASCRP3007338	NDE1	+	280	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr16:15758592-15761296	chr16:15664735-15667439	hsa_circ_0038054	NA	hsa_circNDE1_004	ASCRP3007338	NDE1	NA	280	exonic	Intergenic	circrna_finder
chr16:15766546-15771806	chr16:15672689-15677949	NA	hsa-NDE1_000005,hsa-NDE1_0005	NA	ASCRP3006672	NDE1	+	NA	exonic	NA	NA
chr16:15794592-15794782	chr16:15700735-15700925	NA	NA	NA	ASCRP3010200	NDE1	+	NA	intronic	NA	NA
chr16:15959576-15978062	chr16:15865719-15884205	hsa_circ_0038066	NA	hsa_circFOPNL_006	ASCRP3010604	FOPNL	-	2217	exonic	NA	NA
chr16:16101672-16101849	chr16:16007815-16007992	hsa_circ_0038072	hsa-ABCC1_0068	hsa_circABCC1_006	ASCRP3004836	ABCC1	+	177	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr16:16101672-16110478	chr16:16007815-16016621	hsa_circ_0000676	hsa-ABCC1_0002	hsa_circABCC1_009	ASCRP3013406	ABCC1	+	567	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr16:16101672-16110478	chr16:16007815-16016621	hsa_circ_0000676	NA	hsa_circABCC1_009	ASCRP3013406	ABCC1	NA	567	exonic	Intergenic	circrna_finder
chr16:16103632-16110478	chr16:16009775-16016621	hsa_circ_0038082	hsa-ABCC1_000005,hsa-ABCC1_0001	hsa_circABCC1_018	ASCRP3006856	ABCC1	+	390	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr16:16103632-16110478	chr16:16009775-16016621	hsa_circ_0038082	hsa-ABCC1_000005	hsa_circABCC1_018	ASCRP3006856	ABCC1	NA	390	exonic	Intergenic	circrna_finder
chr16:16110352-16127027	chr16:16016495-16033170	hsa_circ_0038090	hsa-ABCC1_0083	hsa_circABCC1_026	ASCRP3009504	ABCC1	+	188	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr16:16123378-16124064	chr16:16029521-16030207	NA	NA	NA	ASCRP3011715	ABCC1	+	NA	intronic	NA	NA
chr16:16126965-16130460	chr16:16033108-16036603	hsa_circ_0002078	hsa-ABCC1_0017	hsa_circABCC1_030	ASCRP3013572	ABCC1	+	194	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr16:16126965-16130460	chr16:16033108-16036603	hsa_circ_0002078	NA	hsa_circABCC1_030	ASCRP3013572	ABCC1	NA	194	exonic	Intergenic	circrna_finder
chr16:16126965-16150152	chr16:16033108-16056295	hsa_circ_0038095	hsa-ABCC1_000023,hsa-ABCC1_0059	hsa_circABCC1_033	ASCRP3009084	ABCC1	+	1062	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr16:16126965-16150152	chr16:16033108-16056295	hsa_circ_0038095	hsa-ABCC1_000023	hsa_circABCC1_033	ASCRP3009084	ABCC1	NA	1062	exonic	Intergenic	circrna_finder
chr16:16146580-16150152	chr16:16052723-16056295	hsa_circ_0038111	hsa-ABCC1_000024,hsa-ABCC1_0003	hsa_circABCC1_049	ASCRP3001453	ABCC1	+	297	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr16:16162012-16165586	chr16:16068155-16071729	hsa_circ_0038117	hsa-ABCC1_0007	hsa_circABCC1_055	ASCRP3009958	ABCC1	+	235	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr16:16180680-16184445	chr16:16086823-16090588	hsa_circ_0008120	hsa-ABCC1_000015,hsa-ABCC1_0015	hsa_circABCC1_072	ASCRP3010747	ABCC1	+	352	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr16:16180680-16184445	chr16:16086823-16090588	hsa_circ_0008120	hsa-ABCC1_000015	hsa_circABCC1_072	ASCRP3010747	ABCC1	NA	352	exonic	Intergenic	circrna_finder
chr16:16200594-16205439	chr16:16106737-16111582	hsa_circ_0008255	hsa-ABCC1_000010,hsa-ABCC1_0012	hsa_circABCC1_077	ASCRP3004890	ABCC1	+	344	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr16:16200594-16205439	chr16:16106737-16111582	hsa_circ_0008255	hsa-ABCC1_000010	hsa_circABCC1_077	ASCRP3004890	ABCC1	NA	344	exonic	Intergenic	circrna_finder
chr16:16205231-16205439	chr16:16111374-16111582	hsa_circ_0038138	hsa-ABCC1_000017,hsa-ABCC1_0005	hsa_circABCC1_081	ASCRP3003335	ABCC1	+	208	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr16:16218645-16219768	chr16:16124788-16125911	hsa_circ_0000679	hsa-ABCC1_000002,hsa-ABCC1_0011	hsa_circABCC1_090	ASCRP3006056	ABCC1	+	229	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr16:16218645-16219768	chr16:16124788-16125911	hsa_circ_0000679	hsa-ABCC1_000002	hsa_circABCC1_090	ASCRP3006056	ABCC1	NA	229	exonic	Intergenic	circrna_finder
chr16:16225645-16230501	chr16:16131788-16136644	NA	hsa-ABCC1_0031	NA	ASCRP3011834	ABCC1	+	NA	exonic	NA	NA
chr16:16345819-16346379	chr16:16251962-16252522	hsa_circ_0006735	NA	hsa_circNOMO3_013	ASCRP3007082	NOMO3	+	228	exonic	Exon,Intron	circexplorer2,circrna_finder
chr16:1664640-1682366	chr16:1614639-1632365	hsa_circ_0037318	NA	hsa_circCRAMP1L_002	ASCRP3010773	CRAMP1L	+	694	exonic	NA	NA
chr16:1675973-1682366	chr16:1625972-1632365	hsa_circ_0005606	hsa-CRAMP1L_000009,hsa-CRAMP1_0009	hsa_circCRAMP1L_003	ASCRP3001014	CRAMP1,CRAMP1L	+	348	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr16:1675973-1682366	chr16:1625972-1632365	hsa_circ_0005606	hsa-CRAMP1L_000009	hsa_circCRAMP1L_003	ASCRP3001014	CRAMP1L	NA	348	exonic	Intergenic	circrna_finder
chr16:1675973-1691188	chr16:1625972-1641187	hsa_circ_0003592	hsa-CRAMP1L_000001,hsa-CRAMP1_0005	hsa_circCRAMP1L_005	ASCRP3011010	CRAMP1,CRAMP1L	+	481	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr16:1675973-1691188	chr16:1625972-1641187	hsa_circ_0003592	hsa-CRAMP1L_000001	hsa_circCRAMP1L_005	ASCRP3011010	CRAMP1L	NA	481	exonic	Intergenic	circrna_finder
chr16:17448955-17451907	chr16:17355098-17358050	hsa_circ_0105096	hsa-XYLT1_000014	hsa_circXYLT1_002	ASCRP3003767	XYLT1	NA	356	sense overlapping	Intergenic	circrna_finder
chr16:17448955-17451907	chr16:17355098-17358050	hsa_circ_0105096	hsa-XYLT1_000014,hsa-XYLT1_0016	hsa_circXYLT1_002	ASCRP3003767	XYLT1	-	356	sense overlapping	Exon,Intron	circrna_finder,ciri,find_circ
chr16:17548978-17551605	chr16:17455121-17457748	NA	hsa-XYLT1_0018	NA	ASCRP3008486	XYLT1	-	NA	intronic	NA	NA
chr16:1774557-1779579	chr16:1724556-1729578	hsa_circ_0008480	hsa-MAPK8IP3_000001,hsa-MAPK8IP3_0001	hsa_circMAPK8IP3_002	ASCRP3005696	MAPK8IP3	+	284	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr16:1774557-1779579	chr16:1724556-1729578	hsa_circ_0008480	hsa-MAPK8IP3_000001	hsa_circMAPK8IP3_002	ASCRP3005696	MAPK8IP3	NA	284	exonic	Intergenic	circrna_finder
chr16:1797029-1798721	chr16:1747028-1748720	hsa_circ_0000666	hsa-MAPK8IP3_000002,hsa-MAPK8IP3_0003	hsa_circMAPK8IP3_006	ASCRP3008374	MAPK8IP3	+	469	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr16:1797029-1798721	chr16:1747028-1748720	hsa_circ_0000666	hsa-MAPK8IP3_000002	hsa_circMAPK8IP3_006	ASCRP3008374	MAPK8IP3	NA	469	exonic	Intergenic	circrna_finder
chr16:1859238-1859834	chr16:1809237-1809833	hsa_circ_0105101	hsa-HAGH_000001	hsa_circHAGH_010	ASCRP3006957	HAGH	NA	289	exonic	Intergenic	circrna_finder
chr16:1859238-1859834	chr16:1809237-1809833	hsa_circ_0105101	hsa-HAGH_000001,hsa-HAGH_0002	hsa_circHAGH_010	ASCRP3006957	HAGH	-	289	exonic	Exon,Intron	circrna_finder,ciri,find_circ
chr16:1872300-1873038	chr16:1822299-1823037	hsa_circ_0037353	hsa-HAGH_000005	hsa_circHAGH_002	ASCRP3001266	HAGH	NA	238	exonic	Intergenic	circrna_finder
chr16:1872300-1873038	chr16:1822299-1823037	hsa_circ_0037353	hsa-HAGH_000005,hsa-HAGH_0005	hsa_circHAGH_002	ASCRP3001266	HAGH	-	238	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr16:18794102-18799464	chr16:18782780-18788142	hsa_circ_0002701	hsa-RPS15A_000004	hsa_circRPS15A_005	ASCRP3004920	RPS15A	NA	488	sense overlapping	Intergenic	circrna_finder
chr16:18794102-18799464	chr16:18782780-18788142	hsa_circ_0002701	hsa-RPS15A_000004,hsa-RPS15A_0001	hsa_circRPS15A_005	ASCRP3004920	RPS15A	-	488	sense overlapping	Exon,Intron	circrna_finder,ciri,find_circ
chr16:18805920-18806903	chr16:18794598-18795581	hsa_circ_0038230	NA	hsa_circARL6IP1_006	ASCRP3006084	ARL6IP1	NA	203	exonic	Intergenic	circrna_finder
chr16:18805920-18806903	chr16:18794598-18795581	hsa_circ_0038230	hsa-RP11-1035H13_0004	hsa_circARL6IP1_006	ASCRP3006084	AC138811.2,ARL6IP1	-	203	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri
chr16:18805920-18810156	chr16:18794598-18798834	hsa_circ_0105104	hsa-RP11-1035H13_0003	hsa_circARL6IP1_005	ASCRP3007030	AC138811.2,ARL6IP1	-	457	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr16:18809246-18810156	chr16:18797924-18798834	hsa_circ_0004833	hsa-RP11-1035H13_000001	hsa_circARL6IP1_003	ASCRP3007975	NA	NA	254	exonic	Intergenic	circrna_finder
chr16:18809246-18810156	chr16:18797924-18798834	hsa_circ_0004833	hsa-RP11-1035H13_000001,hsa-RP11-1035H13_0001	hsa_circARL6IP1_003	ASCRP3007975	AC138811.2	-	254	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr16:18839352-18845760	chr16:18828030-18834438	hsa_circ_0038249	NA	hsa_circSMG1_075	ASCRP3002620	SMG1	NA	1411	exonic	Intergenic	circrna_finder
chr16:18839352-18845760	chr16:18828030-18834438	hsa_circ_0038249	hsa-SMG1_0033	hsa_circSMG1_075	ASCRP3002620	SMG1	-	1411	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr16:18846213-18856973	chr16:18834891-18845651	hsa_circ_0038258	hsa-SMG1_000009	hsa_circSMG1_059	ASCRP3005267	SMG1	NA	2334	exonic	Intergenic	circrna_finder
chr16:18846213-18856973	chr16:18834891-18845651	hsa_circ_0038258	hsa-SMG1_000009,hsa-SMG1_0028	hsa_circSMG1_059	ASCRP3005267	SMG1	-	2334	exonic	NA	NA
chr16:18851019-18851268	chr16:18839697-18839946	hsa_circ_0006976	NA	hsa_circSMG1_065	ASCRP3010212	SMG1	NA	249	exonic	Intergenic	circrna_finder
chr16:18851019-18851268	chr16:18839697-18839946	hsa_circ_0006976	hsa-SMG1_0038	hsa_circSMG1_065	ASCRP3010212	SMG1	-	249	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr16:18851019-18853776	chr16:18839697-18842454	hsa_circ_0008216	hsa-SMG1_000001	hsa_circSMG1_063	ASCRP3005441	SMG1	NA	726	exonic	Intergenic	circrna_finder
chr16:18851019-18853776	chr16:18839697-18842454	hsa_circ_0008216	hsa-SMG1_000001,hsa-SMG1_0027	hsa_circSMG1_063	ASCRP3005441	SMG1	-	726	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr16:18852886-18856973	chr16:18841564-18845651	hsa_circ_0006434	hsa-SMG1_0001,hsa-SMG1_000102	hsa_circSMG1_057	ASCRP3013323	SMG1	-	700	exonic	NA	NA
chr16:18877942-18882804	chr16:18866620-18871482	hsa_circ_0038288	hsa-SMG1_0146	hsa_circSMG1_022	ASCRP3006462	SMG1	-	1167	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri
chr16:18896411-18896988	chr16:18885089-18885666	hsa_circ_0038306	hsa-SMG1_0003	hsa_circSMG1_007	ASCRP3004564	SMG1	-	199	exonic	Exon	circexplorer2,circrna_finder
chr16:19063007-19068019	chr16:19051685-19056697	hsa_circ_0038314	NA	hsa_circTMC7_012	ASCRP3004626	TMC7	NA	287	exonic	Intergenic	circrna_finder
chr16:19063007-19068019	chr16:19051685-19056697	hsa_circ_0038314	hsa-TMC7_0017	hsa_circTMC7_012	ASCRP3004626	TMC7	+	287	exonic	NA	NA
chr16:19519008-19522266	chr16:19507686-19510944	NA	hsa-GDE1_0002	NA	ASCRP3010972	GDE1	-	NA	exonic	NA	NA
chr16:19576172-19592975	chr16:19564850-19581653	NA	hsa-C16orf62_000068,hsa-C16orf62_0100	NA	ASCRP3002297	C16orf62	+	NA	exonic	NA	NA
chr16:19619499-19628130	chr16:19608177-19616808	hsa_circ_0008616	hsa-C16orf62_0036	hsa_circC16orf62_018	ASCRP3008590	C16orf62,VPS35L	+	440	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr16:19627435-19628130	chr16:19616113-19616808	hsa_circ_0005835	hsa-C16orf62_000001,hsa-C16orf62_0031	hsa_circC16orf62_024	ASCRP3004740	C16orf62,VPS35L	+	201	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr16:19627435-19628130	chr16:19616113-19616808	hsa_circ_0005835	hsa-C16orf62_000001	hsa_circC16orf62_024	ASCRP3004740	C16orf62	NA	201	exonic	Intergenic	circrna_finder
chr16:19627435-19637545	chr16:19616113-19626223	hsa_circ_0004683	hsa-C16orf62_000004,hsa-C16orf62_0014	hsa_circC16orf62_025	ASCRP3010871	C16orf62,VPS35L	+	248	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr16:19627435-19637545	chr16:19616113-19626223	hsa_circ_0004683	hsa-C16orf62_000004	hsa_circC16orf62_025	ASCRP3010871	C16orf62	NA	248	exonic	Intergenic	circrna_finder
