hg19	hg38	circBase	circAtlas	circBank	ArrayStar	HGNC	strand	spliced_length	circBase_type	CSCD_type	algorithm
chr13:28748408-28771483	chr13:28174271-28197346	hsa_circ_0008760	hsa-PAN3_0001,hsa-PAN3_000104	hsa_circPAN3_007	ASCRP3011021	PAN3	+	422	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:28771321-28794515	chr13:28197184-28220378	hsa_circ_0006597	hsa-PAN3_000098,hsa-PAN3_0002	hsa_circPAN3_023	ASCRP3008743	PAN3	+	310	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:28830428-28835595	chr13:28256291-28261458	hsa_circ_0008902	hsa-PAN3_000099,hsa-PAN3_0004	hsa_circPAN3_032	ASCRP3012796	PAN3	+	411	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:28830428-28855516	chr13:28256291-28281379	hsa_circ_0029853	hsa-PAN3_000103,hsa-PAN3_0005	hsa_circPAN3_039	ASCRP3010446	PAN3	+	1384	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:28834583-28835595	chr13:28260446-28261458	hsa_circ_0029855	hsa-PAN3_000012,hsa-PAN3_0026	hsa_circPAN3_041	ASCRP3001914	PAN3	+	163	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:28840851-28845003	chr13:28266714-28270866	hsa_circ_0000469	hsa-PAN3_000025,hsa-PAN3_0054	hsa_circPAN3_047	ASCRP3003075	PAN3	+	547	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:30104674-30110339	chr13:29530537-29536202	hsa_circ_0006290	hsa-SLC7A1_000001,hsa-SLC7A1_0001	hsa_circSLC7A1_009	ASCRP3008332	SLC7A1	-	718	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:30801548-30857928	chr13:30227411-30283791	hsa_circ_0008068	hsa-KATNAL1_000001,hsa-KATNAL1_0005	hsa_circKATNAL1_011	ASCRP3002179	KATNAL1	-	1161	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:30814596-30815223	chr13:30240459-30241086	hsa_circ_0029893	hsa-KATNAL1_000013,hsa-KATNAL1_0012	hsa_circKATNAL1_022	ASCRP3006503	KATNAL1	-	234	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:31789187-31803431	chr13:31215050-31229294	hsa_circ_0002635	hsa-B3GALTL_000023,hsa-B3GLCT_0002	hsa_circB3GALTL_001	ASCRP3000214	B3GALTL,B3GLCT	+	200	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:32893213-32900750	chr13:32319076-32326613	hsa_circ_0029929	hsa-BRCA2_0001	hsa_circBRCA2_002	ASCRP3011146	BRCA2	+	564	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:32899212-32900750	chr13:32325075-32326613	hsa_circ_0029930	hsa-BRCA2_000016,hsa-BRCA2_0013	hsa_circBRCA2_003	ASCRP3003904	BRCA2	+	315	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:33091993-33101669	chr13:32517856-32527532	hsa_circ_0000471	hsa-N4BP2L2_000051,hsa-N4BP2L2_0001	hsa_circN4BP2L2_008	ASCRP3009451	N4BP2L2	-	388	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:33095509-33111164	chr13:32521372-32537027	hsa_circ_0029937	NA	hsa_circN4BP2L2_004	ASCRP3011766	N4BP2L2	-	1550	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:33222890-33253066	chr13:32648753-32678929	hsa_circ_0029941	hsa-PDS5B_000026,hsa-PDS5B_0089	hsa_circPDS5B_007	ASCRP3012182	PDS5B	+	1076	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:33306237-33309467	chr13:32732100-32735330	hsa_circ_0004494	hsa-PDS5B_000003,hsa-PDS5B_0015	hsa_circPDS5B_052	ASCRP3012506	PDS5B	+	283	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:33306237-33320238	chr13:32732100-32746100	hsa_circ_0029961	hsa-PDS5B_000005,hsa-PDS5B_0016	hsa_circPDS5B_055	ASCRP3001712	PDS5B	+	613	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:35615069-35633000	chr13:35040932-35058863	hsa_circ_0029975	hsa-NBEA_000001,hsa-NBEA_0004	hsa_circNBEA_004	ASCRP3013188	NBEA	+	945	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:35615069-35644989	chr13:35040932-35070852	hsa_circ_0029976	hsa-NBEA_0001,hsa-NBEA_000265	hsa_circNBEA_005	ASCRP3003746	NBEA	+	1277	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:35622699-35644989	chr13:35048562-35070852	hsa_circ_0029984	hsa-NBEA_0036	hsa_circNBEA_018	ASCRP3006065	NBEA	+	848	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:40293372-40301685	chr13:39719235-39727548	hsa_circ_0006900	hsa-COG6_000001,hsa-COG6_0002	hsa_circCOG6_010	ASCRP3007203	COG6	+	542	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:41133645-41134997	chr13:40559508-40560860	hsa_circ_0030042	hsa-FOXO1_000001,hsa-FOXO1_0006	hsa_circFOXO1_002	ASCRP3010893	AL133318.1,FOXO1	-	1352	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:41515056-41515506	chr13:40940920-40941370	hsa_circ_0030050	hsa-ELF1_000002,hsa-ELF1_0005	hsa_circELF1_004	ASCRP3010355	ELF1	-	450	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:41515056-41518061	chr13:40940920-40943925	hsa_circ_0030051	hsa-ELF1_000001,hsa-ELF1_0008	hsa_circELF1_003	ASCRP3000929	ELF1	-	727	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:41814396-41835051	chr13:41240260-41260915	hsa_circ_0030060	hsa-MTRF1_0002	hsa_circMTRF1_014	ASCRP3003822	MTRF1	-	878	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:41826780-41837620	chr13:41252644-41263484	hsa_circ_0030062	hsa-MTRF1_0011	hsa_circMTRF1_003	ASCRP3007047	MTRF1	-	705	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:42335263-42407667	chr13:41761127-41833531	hsa_circ_0030101	hsa-VWA8_000007,hsa-VWA8_0014	hsa_circKIAA0564_031	ASCRP3001971	KIAA0564,VWA8	-	1001	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:42385360-42393522	chr13:41811224-41819386	hsa_circ_0004711	hsa-VWA8_000004,hsa-VWA8_0013	hsa_circKIAA0564_040	ASCRP3006842	KIAA0564,VWA8	-	363	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:42385360-42407667	chr13:41811224-41833531	hsa_circ_0006049	hsa-VWA8_000005,hsa-VWA8_0040	hsa_circKIAA0564_028	ASCRP3011405	KIAA0564,VWA8	-	638	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:42439871-42442613	chr13:41865735-41868477	hsa_circ_0000478	hsa-VWA8_000002,hsa-VWA8_0012	hsa_circKIAA0564_023	ASCRP3009213	KIAA0564,VWA8	-	345	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:42739466-42742954	chr13:42165330-42168818	hsa_circ_0030131	hsa-DGKH_0004	hsa_circDGKH_011	ASCRP3001241	DGKH	+	512	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:45725821-45781640	chr13:45151686-45207505	hsa_circ_0007259	hsa-GTF2F2_000001,hsa-GTF2F2_0008	hsa_circGTF2F2_003	ASCRP3003027	GTF2F2	+	227	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:47297355-47308133	chr13:46723220-46733998	hsa_circ_0002215	hsa-LRCH1_000034,hsa-LRCH1_0001	hsa_circLRCH1_027	ASCRP3012285	LRCH1	+	326	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:49075877-49077050	chr13:48501741-48502914	hsa_circ_0030235	hsa-RCBTB2_0007	hsa_circRCBTB2_004	ASCRP3012879	RCBTB2	-	318	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:49742748-49752790	chr13:49168612-49178654	hsa_circ_0006978	hsa-FNDC3A_000009,hsa-FNDC3A_0011	hsa_circFNDC3A_023	ASCRP3012239	FNDC3A	+	580	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:50025688-50042096	chr13:49451552-49467960	hsa_circ_0030254	hsa-SETDB2_000001,hsa-SETDB2_0004	hsa_circSETDB2_006	ASCRP3001534	SETDB2	+	682	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:50571209-50618904	chr13:49997073-50044768	hsa_circ_0006475	hsa-DLEU2_0001,hsa-intergenic_004140	hsa_circDLEU2_010	ASCRP3004942	DLEU2	-	879	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:50642232-50649789	chr13:50068096-50075653	hsa_circ_0030281	hsa-DLEU2_000001,hsa-DLEU2_0002	hsa_circDLEU2_004	ASCRP3013114	DLEU2	-	162	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:51501542-51509135	chr13:50927406-50934999	hsa_circ_0030286	hsa-RNASEH2B_000005,hsa-RNASEH2B_0002	hsa_circRNASEH2B_004	ASCRP3005467	RNASEH2B	+	372	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:51501542-51523641	chr13:50927406-50949505	hsa_circ_0000489	hsa-RNASEH2B_000001,hsa-RNASEH2B_0001	hsa_circRNASEH2B_007	ASCRP3009284	RNASEH2B	+	677	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:51957464-51963580	chr13:51383328-51389444	hsa_circ_0030296	hsa-INTS6_0005	hsa_circINTS6_008	ASCRP3008655	INTS6	-	567	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:52971366-52972329	chr13:52397231-52398194	hsa_circ_0008776	hsa-THSD1_000002,hsa-THSD1_0002	hsa_circTHSD1_003	ASCRP3011206	THSD1	-	963	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:52971366-52976816	chr13:52397231-52402681	hsa_circ_0008581	hsa-THSD1_000001,hsa-THSD1_0001	hsa_circTHSD1_002	ASCRP3005141	THSD1	-	1102	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:52992126-53000201	chr13:52417991-52426066	hsa_circ_0030340	hsa-VPS36_000022,hsa-VPS36_0016	hsa_circVPS36_021	ASCRP3000626	VPS36	-	266	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:52992126-53001354	chr13:52417991-52427219	hsa_circ_0030342	hsa-VPS36_000021,hsa-VPS36_0015	hsa_circVPS36_018	ASCRP3008666	VPS36	-	377	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:53196123-53201713	chr13:52621988-52627578	hsa_circ_0008868	hsa-HNRNPA1L2_000005,hsa-RP11-78J21_0002	hsa_circHNRNPA1L2_004	ASCRP3004714	AL137058.2,HNRNPA1L2	+	417	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:60348322-60385057	chr13:59774188-59810923	hsa_circ_0004878	hsa-DIAPH3_000007,hsa-DIAPH3_0028	hsa_circDIAPH3_017	ASCRP3010072	DIAPH3	-	292	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:61013821-61034674	chr13:60439687-60460540	hsa_circ_0004245	hsa-TDRD3_000051,hsa-TDRD3_0014	hsa_circTDRD3_003	ASCRP3012582	TDRD3	+	312	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:61013821-61041513	chr13:60439687-60467379	hsa_circ_0003441	hsa-TDRD3_000050,hsa-TDRD3_0001	hsa_circTDRD3_004	ASCRP3011886	TDRD3	+	454	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:61013821-61068709	chr13:60439687-60494575	hsa_circ_0100761	hsa-TDRD3_000019,hsa-TDRD3_0028	hsa_circTDRD3_006	ASCRP3002639	TDRD3	+	817	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:61083896-61141784	chr13:60509762-60567650	hsa_circ_0100774	hsa-TDRD3_000030,hsa-TDRD3_0031	hsa_circTDRD3_027	ASCRP3002656	TDRD3	+	1386	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:64564228-64608670	chr13:63990095-64034537	hsa_circ_0030388	hsa-LINC00355_000002,hsa-LINC00355_0002	hsa_circTCONS_l2_00007569_003	ASCRP3003568	LINC00355,TCONS_l2_00007569	-	442	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:75900332-75923438	chr13:75326196-75349302	hsa_circ_0002917	hsa-TBC1D4_000010,hsa-TBC1D4_0015	hsa_circTBC1D4_012	ASCRP3006197	TBC1D4	-	758	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:75900332-75936743	chr13:75326196-75362607	hsa_circ_0030427	hsa-TBC1D4_000007,hsa-TBC1D4_0005	hsa_circTBC1D4_005	ASCRP3004160	TBC1D4	-	1535	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:75915260-75915723	chr13:75341124-75341587	hsa_circ_0030428	hsa-TBC1D4_0095	hsa_circTBC1D4_016	ASCRP3000684	TBC1D4	-	203	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:75936161-75936743	chr13:75362025-75362607	hsa_circ_0030431	hsa-TBC1D4_0011	hsa_circTBC1D4_001	ASCRP3000538	TBC1D4	-	582	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:76134888-76143643	chr13:75560752-75569507	hsa_circ_0000494	hsa-RP11-29G8_0001,hsa-UCHL3_000013	hsa_circUCHL3_002	ASCRP3005084	UCHL3	+	420	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:77589543-77595996	chr13:77015408-77021861	hsa_circ_0008794	hsa-FBXL3_000006,hsa-FBXL3_0001	hsa_circFBXL3_005	ASCRP3010082	FBXL3	-	644	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:77779390-77818086	chr13:77205255-77243951	hsa_circ_0030509	hsa-MYCBP2_000008,hsa-MYCBP2_0192	hsa_circMYCBP2_038	ASCRP3012739	MYCBP2	-	1462	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:77791974-77818086	chr13:77217839-77243951	hsa_circ_0004217	hsa-MYCBP2_000290,hsa-MYCBP2_0067	hsa_circMYCBP2_036	ASCRP3013321	MYCBP2	-	676	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:77798585-77807398	chr13:77224450-77233263	hsa_circ_0030514	hsa-MYCBP2_0004	hsa_circMYCBP2_048	ASCRP3005961	MYCBP2	-	310	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:78318417-78320990	chr13:77744282-77746855	hsa_circ_0100934	hsa-SLAIN1_000006,hsa-SLAIN1_0004	hsa_circSLAIN1_016	ASCRP3000281	SLAIN1	+	576	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:79942864-79946065	chr13:79368729-79371930	hsa_circ_0030541	hsa-RBM26_000024,hsa-RBM26_0037	hsa_circRBM26_013	ASCRP3004739	RBM26	-	568	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:80094944-80113910	chr13:79520809-79539775	hsa_circ_0030548	hsa-NDFIP2_000001,hsa-NDFIP2_0002	hsa_circNDFIP2_007	ASCRP3006098	NDFIP2	+	394	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:95686858-95735544	chr13:95034604-95083290	hsa_circ_0030569	hsa-ABCC4_000003,hsa-ABCC4_0009	hsa_circABCC4_051	ASCRP3006087	ABCC4	-	1335	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:95768175-95822882	chr13:95115921-95170628	hsa_circ_0101017	hsa-ABCC4_000010,hsa-ABCC4_0007	hsa_circABCC4_039	ASCRP3001088	ABCC4	-	808	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:95813442-95840796	chr13:95161188-95188542	hsa_circ_0030586	hsa-ABCC4_000004,hsa-ABCC4_0070	hsa_circABCC4_027	ASCRP3002636	ABCC4	-	1192	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:95858785-95863035	chr13:95206531-95210781	hsa_circ_0006318	hsa-ABCC4_000085,hsa-ABCC4_0008	hsa_circABCC4_009	ASCRP3008159	ABCC4	-	630	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:95886863-95900007	chr13:95234609-95247753	hsa_circ_0030608	hsa-ABCC4_0015	hsa_circABCC4_003	ASCRP3009043	ABCC4	-	457	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:96412293-96416207	chr13:95760039-95763953	hsa_circ_0101043	hsa-DNAJC3_000004,hsa-DNAJC3_0003	hsa_circDNAJC3_009	ASCRP3007427	DNAJC3	+	529	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:96485180-96489456	chr13:95832926-95837202	hsa_circ_0008274	hsa-UGGT2_000004,hsa-UGGT2_0007	hsa_circUGGT2_065	ASCRP3002001	UGGT2	-	244	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:96636057-96651561	chr13:95983803-95999307	hsa_circ_0030632	hsa-UGGT2_000002,hsa-UGGT2_0006	hsa_circUGGT2_016	ASCRP3009318	UGGT2	-	432	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:97986529-98009889	chr13:97334275-97357635	hsa_circ_0030643	hsa-MBNL2_0012	hsa_circMBNL2_007	ASCRP3010366	MBNL2	+	784	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:98865473-98865667	chr13:98213219-98213413	hsa_circ_0002557	hsa-FARP1_000001,hsa-FARP1_0003	hsa_circFARP1_002	ASCRP3002256	FARP1	+	194	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:99890680-99896878	chr13:99238426-99244624	hsa_circ_0030720	hsa-UBAC2_000019,hsa-UBAC2_0001	hsa_circUBAC2_003	ASCRP3011082	UBAC2	+	358	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:99896085-99896878	chr13:99243831-99244624	hsa_circ_0030722	hsa-UBAC2_000001,hsa-UBAC2_0004	hsa_circUBAC2_005	ASCRP3012421	UBAC2	+	230	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr13:99966350-99970323	chr13:99314096-99318069	hsa_circ_0030724	hsa-UBAC2_000007,hsa-UBAC2_0008	hsa_circUBAC2_008	ASCRP3008789	UBAC2	+	172	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr14:100384118-100387214	chr14:99917781-99920877	hsa_circ_0033163	hsa-EML1_000009,hsa-EML1_0011	hsa_circEML1_037	ASCRP3006352	EML1	+	157	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr14:100551023-100563995	chr14:100084686-100097658	hsa_circ_0033165	hsa-EVL_000012,hsa-EVL_0001	hsa_circEVL_001	ASCRP3003757	EVL	+	347	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr14:100820023-100828258	chr14:100353686-100361921	hsa_circ_0033184	hsa-WARS_000003,hsa-WARS_0001	hsa_circWARS_009	ASCRP3002713	WARS,WARS1	-	626	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr14:100826890-100828258	chr14:100360553-100361921	hsa_circ_0033191	hsa-WARS_000002,hsa-WARS_0002	hsa_circWARS_007	ASCRP3005644	WARS,WARS1	-	323	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr14:100847246-100848083	chr14:100380909-100381746	hsa_circ_0004310	hsa-WDR25_0003	hsa_circWDR25_001	ASCRP3011526	WDR25	+	837	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr14:100934357-100950461	chr14:100468020-100484124	hsa_circ_0033194	hsa-WDR25_000001,hsa-WDR25_0001	hsa_circWDR25_003	ASCRP3010219	WDR25	+	279	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr14:102368055-102372866	chr14:101901718-101906529	hsa_circ_0003831	hsa-PPP2R5C_000036,hsa-PPP2R5C_0028	hsa_circPPP2R5C_012	ASCRP3004873	PPP2R5C	+	299	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr14:102486229-102489217	chr14:102019892-102022880	hsa_circ_0008683	hsa-DYNC1H1_000004,hsa-DYNC1H1_0015	hsa_circDYNC1H1_150	ASCRP3009870	DYNC1H1	+	294	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr14:102659799-102661457	chr14:102193462-102195120	hsa_circ_0000569	hsa-WDR20_000002,hsa-WDR20_0002	hsa_circWDR20_002	ASCRP3001324	WDR20	+	235	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr14:102661274-102676199	chr14:102194937-102209862	hsa_circ_0002553	hsa-WDR20_000015,hsa-WDR20_0001	hsa_circWDR20_007	ASCRP3004774	WDR20	+	1443	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr14:102842986-102931626	chr14:102376649-102465289	hsa_circ_0033408	hsa-TECPR2_0008	hsa_circTECPR2_006	ASCRP3008467	TECPR2	+	3861	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr14:102873674-102894719	chr14:102407337-102428382	hsa_circ_0004275	hsa-TECPR2_0007	hsa_circTECPR2_007	ASCRP3002199	TECPR2	+	865	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr14:103336521-103342862	chr14:102870184-102876525	hsa_circ_0004166	hsa-TRAF3_000001,hsa-TRAF3_0005	hsa_circTRAF3_008	ASCRP3002989	TRAF3	+	587	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr14:103352525-103363738	chr14:102886188-102897401	hsa_circ_0000570	hsa-TRAF3_000006,hsa-TRAF3_0010	hsa_circTRAF3_016	ASCRP3000784	TRAF3	+	390	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr14:103404440-103406661	chr14:102938103-102940324	hsa_circ_0004134	hsa-CDC42BPB_000005,hsa-CDC42BPB_0010	hsa_circCDC42BPB_044	ASCRP3006809	CDC42BPB	-	596	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr14:103465901-103478525	chr14:102999564-103012188	hsa_circ_0005178	hsa-CDC42BPB_000001,hsa-CDC42BPB_0003	hsa_circCDC42BPB_003	ASCRP3005101	CDC42BPB	-	421	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr14:103871412-103871604	chr14:103405075-103405267	hsa_circ_0008995	hsa-MARK3_0005	hsa_circMARK3_005	ASCRP3003414	MARK3	+	192	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr14:103918254-103923549	chr14:103451917-103457212	hsa_circ_0033475	hsa-MARK3_000001,hsa-MARK3_0025	hsa_circMARK3_018	ASCRP3008889	MARK3	+	137	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr14:103923478-103928798	chr14:103457141-103462461	hsa_circ_0033480	hsa-MARK3_0028	hsa_circMARK3_027	ASCRP3005098	MARK3	+	128	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr14:104037959-104053701	chr14:103571622-103587364	hsa_circ_0101367	hsa-APOPT1_000010,hsa-RP11-73M18_0004	hsa_circAPOPT1_003	ASCRP3003197	APOPT1,KLC1	+	441	exonic	Intron	circexplorer2,circrna_finder,ciri,find_circ
chr14:104135847-104139768	chr14:103669510-103673431	hsa_circ_0007737	hsa-KLC1_000013,hsa-RP11-73M18_0019	hsa_circKLC1_021	ASCRP3003451	KLC1	+	464	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr14:104219336-104220581	chr14:103752999-103754244	hsa_circ_0000572	hsa-PPP1R13B_000001,hsa-PPP1R13B_0005	hsa_circPPP1R13B_009	ASCRP3000063	PPP1R13B	-	372	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr14:104245081-104263855	chr14:103778744-103797518	hsa_circ_0005791	hsa-PPP1R13B_000034,hsa-PPP1R13B_0001	hsa_circPPP1R13B_002	ASCRP3001402	PPP1R13B	-	345	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr14:105692405-105693097	chr14:105226068-105226760	hsa_circ_0006153	hsa-BRF1_000001,hsa-BRF1_0003	hsa_circBRF1_013	ASCRP3008835	BRF1,ZFP36L1	-	260	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr14:105718843-105752713	chr14:105252506-105286376	hsa_circ_0008538	hsa-BRF1_000002,hsa-BRF1_0006	hsa_circBRF1_005	ASCRP3010471	BRF1,ZFP36L1	-	360	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr14:20820403-20822406	chr14:20352244-20354247	hsa_circ_0101438	hsa-PARP2_000001,hsa-PARP2_0002	hsa_circPARP2_009	ASCRP3010721	PARP2	+	266	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr14:20863608-20864108	chr14:20395449-20395949	hsa_circ_0031113	hsa-TEP1_000001,hsa-TEP1_0004	hsa_circTEP1_012	ASCRP3008388	TEP1	-	269	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr14:20871535-20874559	chr14:20403376-20406400	hsa_circ_0005721	hsa-TEP1_000002,hsa-TEP1_0002	hsa_circTEP1_003	ASCRP3010497	TEP1	-	699	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr14:20924072-20925019	chr14:20455913-20456860	hsa_circ_0000521	NA	hsa_circAPEX1_001	ASCRP3000264	APEX1	+	381	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr14:21464367-21464870	chr14:20996208-20996711	hsa_circ_0031132	hsa-METTL17_0002	hsa_circMETTL17_005	ASCRP3009559	METTL17	+	269	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr14:21698477-21702388	chr14:21230318-21234229	hsa_circ_0003643	hsa-HNRNPC_000020,hsa-HNRNPC_0001	hsa_circHNRNPC_010	ASCRP3011039	HNRNPC	-	440	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr14:21825355-21829372	chr14:21357196-21361213	hsa_circ_0000522	hsa-SUPT16H_000002,hsa-SUPT16H_0005	hsa_circSUPT16H_013	ASCRP3007742	SUPT16H	-	867	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr14:21968636-21970045	chr14:21500494-21501903	hsa_circ_0005957	hsa-METTL3_000001,hsa-METTL3_0003	hsa_circMETTL3_009	ASCRP3013415	METTL3	-	581	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
