hg19	hg38	circBase	circAtlas	circBank	ArrayStar	HGNC	strand	spliced_length	circBase_type	CSCD_type	algorithm
chr17:1257504-1265302	chr17:1354210-1362008	hsa_circ_0006105	hsa-YWHAE_000014	hsa_circYWHAE_008	ASCRP3002890	YWHAE	NA	451	exonic	Intergenic	circRNA_finder
chr17:1257504-1265302	chr17:1354210-1362008	hsa_circ_0006105	hsa-YWHAE_000014,hsa-YWHAE_0008	hsa_circYWHAE_008	ASCRP3002890	YWHAE	-	451	exonic	Exon,Intron	circRNA_finder,CIRI,circexplorer2
chr17:1264385-1265302	chr17:1361091-1362008	hsa_circ_0007643	hsa-YWHAE_000013	hsa_circYWHAE_007	ASCRP3005896	YWHAE	NA	314	exonic	Intergenic	circRNA_finder
chr17:1264385-1265302	chr17:1361091-1362008	hsa_circ_0007643	hsa-YWHAE_000013,hsa-YWHAE_0003	hsa_circYWHAE_007	ASCRP3005896	YWHAE	-	314	exonic	Exon,Intron	circRNA_finder,CIRI,circexplorer2
chr17:1268152-1273035	chr17:1364858-1369741	hsa_circ_0041195	NA	hsa_circYWHAE_003	ASCRP3008317	YWHAE	NA	233	exonic	Intergenic	circRNA_finder
chr17:1268152-1273035	chr17:1364858-1369741	hsa_circ_0041195	hsa-YWHAE_0009	hsa_circYWHAE_003	ASCRP3008317	YWHAE	-	233	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr17:1370773-1371204	chr17:1467479-1467910	hsa_circ_0041213	hsa-MYO1C_0002	hsa_circMYO1C_041	ASCRP3003553	MYO1C	-	169	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr17:1437392-1461853	chr17:1534098-1558559	hsa_circ_0041252	hsa-PITPNA_000003	hsa_circPITPNA_006	ASCRP3007525	PITPNA	NA	748	exonic	Intergenic	circRNA_finder
chr17:1437392-1461853	chr17:1534098-1558559	hsa_circ_0041252	hsa-PITPNA_000003,hsa-PITPNA_0015	hsa_circPITPNA_006	ASCRP3007525	PITPNA	-	748	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr17:1451589-1456443	chr17:1548295-1553149	hsa_circ_0004954	hsa-PITPNA_000018	hsa_circPITPNA_010	ASCRP3006469	PITPNA	NA	238	exonic	Intergenic	circRNA_finder
chr17:1451589-1456443	chr17:1548295-1553149	hsa_circ_0004954	hsa-PITPNA_000018,hsa-PITPNA_0004	hsa_circPITPNA_010	ASCRP3006469	PITPNA	-	238	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr17:15443746-15457143	chr17:15540432-15553829	hsa_circ_0006505	NA	hsa_circFAM18B2_003	ASCRP3002533	FAM18B2	NA	496	exonic	Intergenic	circRNA_finder
chr17:15443746-15457143	chr17:15540432-15553829	hsa_circ_0006505	hsa-TVP23C_0007	hsa_circFAM18B2_003	ASCRP3002533	FAM18B2,TVP23C-CDRT4	-	496	exonic	Exon,Intron	circRNA_finder,CIRI,circexplorer2
chr17:16342894-16345340	chr17:16439580-16442026	hsa_circ_0042200	NA	hsa_circC17orf76-AS1_003	ASCRP3012522	LRRC75A-AS1	+	908	exonic	NA	NA
chr17:17787947-17797124	chr17:17884633-17893810	hsa_circ_0042265	hsa-TOM1L2_000022	hsa_circTOM1L2_005	ASCRP3007960	TOM1L2	NA	285	exonic	Intergenic	circRNA_finder
chr17:17787947-17797124	chr17:17884633-17893810	hsa_circ_0042265	hsa-TOM1L2_000022,hsa-TOM1L2_0015	hsa_circTOM1L2_005	ASCRP3007960	TOM1L2	-	285	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr17:18243356-18250970	chr17:18340042-18347656	hsa_circ_0042339	hsa-SHMT1_0008	hsa_circSHMT1_006	ASCRP3002991	SHMT1	-	456	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr17:19554859-19575269	chr17:19651546-19671956	hsa_circ_0008603	hsa-ALDH3A2_000001	hsa_circALDH3A2_004	ASCRP3003301	ALDH3A2	NA	1290	exonic	Intergenic	circRNA_finder
chr17:19554859-19575269	chr17:19651546-19671956	hsa_circ_0008603	hsa-ALDH3A2_000001,hsa-ALDH3A2_0001	hsa_circALDH3A2_004	ASCRP3003301	ALDH3A2	+	1290	exonic	NA	NA
chr17:19698934-19708143	chr17:19795621-19804830	hsa_circ_0008512	hsa-ULK2_000071	hsa_circULK2_039	ASCRP3008886	ULK2	NA	944	exonic	Intergenic	circRNA_finder
chr17:19698934-19708143	chr17:19795621-19804830	hsa_circ_0008512	hsa-ULK2_000071,hsa-ULK2_0013	hsa_circULK2_039	ASCRP3008886	ULK2	-	944	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr17:19823348-19839743	chr17:19920035-19936430	hsa_circ_0106369	NA	hsa_circAKAP10_027	ASCRP3006559	AKAP10	NA	512	exonic	Intergenic	circRNA_finder
chr17:19823348-19839743	chr17:19920035-19936430	hsa_circ_0106369	hsa-AKAP10_0036	hsa_circAKAP10_027	ASCRP3006559	AKAP10	-	512	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr17:20795542-20795745	chr17:20892229-20892432	hsa_circ_0042444	hsa-CCDC144NL-AS1_0003	hsa_circCCDC144NL_003	ASCRP3012103	CCDC144NL,LOC339260	+	203	exonic	Exon,Intron	circRNA_finder,CIRI,circexplorer2
chr17:20907514-20908303	chr17:21004201-21004990	hsa_circ_0005415	NA	hsa_circUSP22_034	ASCRP3007838	USP22	NA	213	exonic	Intergenic	circRNA_finder
chr17:20907514-20908303	chr17:21004201-21004990	hsa_circ_0005415	hsa-USP22_0005	hsa_circUSP22_034	ASCRP3007838	USP22	-	213	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr17:20907514-20910300	chr17:21004201-21006987	hsa_circ_0042451	NA	hsa_circUSP22_033	ASCRP3001133	USP22	-	305	exonic	Exon,Intron	circRNA_finder,circexplorer2
chr17:20910208-20911309	chr17:21006895-21007996	hsa_circ_0003505	hsa-USP22_000004	hsa_circUSP22_030	ASCRP3007183	USP22	NA	219	exonic	Intergenic	circRNA_finder
chr17:20910208-20911309	chr17:21006895-21007996	hsa_circ_0003505	hsa-USP22_000004,hsa-USP22_0004	hsa_circUSP22_030	ASCRP3007183	USP22	-	219	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr17:20910208-20916248	chr17:21006895-21012935	hsa_circ_0042459	NA	hsa_circUSP22_024	ASCRP3007184	USP22	NA	484	exonic	Intergenic	circRNA_finder
chr17:20910208-20916248	chr17:21006895-21012935	hsa_circ_0042459	NA	hsa_circUSP22_024	ASCRP3007184	USP22	-	484	exonic	Exon,Intron	circRNA_finder,find_circ,circexplorer2
chr17:20922396-20931987	chr17:21019083-21028674	hsa_circ_0042474	hsa-USP22_0020	hsa_circUSP22_004	ASCRP3007308	USP22	-	349	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr17:27041298-27043076	chr17:28714280-28716058	hsa_circ_0042688	NA	hsa_circRAB34_006	ASCRP3000958	RAB34	-	996	exonic	NA	NA
chr17:27977671-28030080	chr17:29650653-29703062	hsa_circ_0042806	hsa-SSH2_0010	hsa_circSSH2_014	ASCRP3011585	SSH2	-	1038	exonic	Exon,Intron	find_circ,circexplorer2,circRNA_finder,CIRI
chr17:28120137-28120955	chr17:29793119-29793937	hsa_circ_0106511	NA	hsa_circSSH2_004	ASCRP3007160	SSH2	NA	818	sense overlapping	Intergenic	circRNA_finder
chr17:28120137-28120955	chr17:29793119-29793937	hsa_circ_0106511	hsa-SSH2_0055	hsa_circSSH2_004	ASCRP3007160	SSH2	-	818	sense overlapping	Exon,Intron	circRNA_finder,CIRI,find_circ
chr17:28811231-28819771	chr17:30484213-30492753	hsa_circ_0007460	hsa-GOSR1_000019,hsa-GOSR1_0001	hsa_circGOSR1_006	ASCRP3001203	GOSR1	+	363	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr17:28811231-28819771	chr17:30484213-30492753	hsa_circ_0007460	hsa-GOSR1_000019	hsa_circGOSR1_006	ASCRP3001203	GOSR1	NA	363	exonic	Intergenic	circRNA_finder
chr17:30267304-30303633	chr17:31940285-31976614	hsa_circ_0042965	hsa-SUZ12_0005	hsa_circSUZ12_009	ASCRP3012485	SUZ12	+	643	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr17:30267304-30303633	chr17:31940285-31976614	hsa_circ_0042965	NA	hsa_circSUZ12_009	ASCRP3012485	SUZ12	NA	643	exonic	Intergenic	circRNA_finder
chr17:30500849-30502381	chr17:32173830-32175362	hsa_circ_0043001	hsa-RHOT1_000019,hsa-RHOT1_0021	hsa_circRHOT1_012	ASCRP3004184	RHOT1	+	126	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr17:30500849-30502381	chr17:32173830-32175362	hsa_circ_0043001	hsa-RHOT1_000019	hsa_circRHOT1_012	ASCRP3004184	RHOT1	NA	126	exonic	Intergenic	circRNA_finder
chr17:30500849-30503232	chr17:32173830-32176213	hsa_circ_0005397	hsa-RHOT1_0004	hsa_circRHOT1_014	ASCRP3001025	RHOT1	+	233	exonic	Exon,Intron	circRNA_finder,find_circ,circexplorer2
chr17:30500849-30503232	chr17:32173830-32176213	hsa_circ_0005397	NA	hsa_circRHOT1_014	ASCRP3001025	RHOT1	NA	233	exonic	Intergenic	circRNA_finder
chr17:33310020-33313150	chr17:34983001-34986131	hsa_circ_0043082	hsa-LIG3_000001,hsa-LIG3_0002	hsa_circLIG3_002	ASCRP3005073	LIG3	+	695	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr17:33310020-33313150	chr17:34983001-34986131	hsa_circ_0043082	hsa-LIG3_000001	hsa_circLIG3_002	ASCRP3005073	LIG3	NA	695	exonic	Intergenic	circRNA_finder
chr17:34144719-34149837	chr17:35817715-35822833	NA	hsa-TAF15_0004	NA	ASCRP3002418	TAF15	+	NA	exonic	NA	NA
chr17:34147027-34149837	chr17:35820023-35822833	hsa_circ_0043138	hsa-TAF15_000005,hsa-TAF15_0003	hsa_circTAF15_004	ASCRP3004255	TAF15	+	437	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr17:34147027-34149837	chr17:35820023-35822833	hsa_circ_0043138	hsa-TAF15_000005	hsa_circTAF15_004	ASCRP3004255	AC015849.3,TAF15	NA	437	exonic	Intron	circRNA_finder
chr17:34864900-34867294	chr17:36509061-36511455	hsa_circ_0003507	hsa-MYO19_000001,hsa-MYO19_0001	hsa_circMYO19_021	ASCRP3008510	MYO19	-	337	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr17:36351935-36353765	chr17:38195879-38197710	hsa_circ_0004457	hsa-RP11-1407O15_000016	hsa_circLOC440434_017	ASCRP3003115	NA	NA	331	exonic	Intergenic	circRNA_finder
chr17:36351935-36353765	chr17:38195879-38197710	hsa_circ_0004457	hsa-RP11-1407O15_000016	hsa_circLOC440434_017	ASCRP3003115	NPEPPSP1	-	331	exonic	Exon,Intron	circRNA_finder,CIRI
chr17:36865777-36868169	chr17:38709524-38711916	hsa_circ_0000760	NA	hsa_circMLLT6_007	ASCRP3003095	MLLT6	+	121	sense overlapping	Exon,Intron	circRNA_finder
chr17:37840849-37842272	chr17:39684596-39686019	hsa_circ_0007990	hsa-PGAP3_000001	hsa_circPGAP3_003	ASCRP3007014	PGAP3	NA	251	exonic	Intergenic	circRNA_finder
chr17:37840849-37842272	chr17:39684596-39686019	hsa_circ_0007990	hsa-PGAP3_000001,hsa-PGAP3_0001	hsa_circPGAP3_003	ASCRP3007014	PGAP3	-	251	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr17:37880978-37882106	chr17:39724725-39725853	hsa_circ_0043469	hsa-ERBB2_0008	hsa_circERBB2_014	ASCRP3004665	ERBB2	+	565	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr17:37880978-37882106	chr17:39724725-39725853	hsa_circ_0043469	NA	hsa_circERBB2_014	ASCRP3004665	ERBB2	NA	565	exonic	Intergenic	circRNA_finder
chr17:3802927-3808661	chr17:3899633-3905367	hsa_circ_0000735	NA	hsa_circP2RX1_002	ASCRP3010762	P2RX1	NA	738	exonic	Intergenic	circRNA_finder
chr17:3802927-3808661	chr17:3899633-3905367	hsa_circ_0000735	hsa-P2RX1_0005	hsa_circP2RX1_002	ASCRP3010762	P2RX1	-	738	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr17:38282435-38282659	chr17:40126182-40126406	hsa_circ_0008964	hsa-MSL1_000001,hsa-MSL1_0002	hsa_circMSL1_002	ASCRP3007850	MSL1	+	224	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr17:38282435-38282659	chr17:40126182-40126406	hsa_circ_0008964	hsa-MSL1_000001	hsa_circMSL1_002	ASCRP3007850	MSL1	NA	224	exonic	Intergenic	circRNA_finder
chr17:38318005-38319154	chr17:40161752-40162901	hsa_circ_0043509	hsa-CASC3_000001,hsa-CASC3_0003	hsa_circCASC3_005	ASCRP3002589	CASC3	+	488	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr17:38318005-38319154	chr17:40161752-40162901	hsa_circ_0043509	hsa-CASC3_000001	hsa_circCASC3_005	ASCRP3002589	CASC3	NA	488	exonic	Intergenic	circRNA_finder
chr17:3955264-3961449	chr17:4051970-4058155	hsa_circ_0005479	hsa-ZZEF1_000006	hsa_circZZEF1_044	ASCRP3006008	ZZEF1	NA	597	exonic	Intergenic	circRNA_finder
chr17:3955264-3961449	chr17:4051970-4058155	hsa_circ_0005479	hsa-ZZEF1_000006,hsa-ZZEF1_0006	hsa_circZZEF1_044	ASCRP3006008	ZZEF1	-	597	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr17:3984669-3989949	chr17:4081375-4086655	hsa_circ_0041506	hsa-ZZEF1_000016	hsa_circZZEF1_019	ASCRP3009785	ZZEF1	NA	487	exonic	Intergenic	circRNA_finder
chr17:3984669-3989949	chr17:4081375-4086655	hsa_circ_0041506	hsa-ZZEF1_000016,hsa-ZZEF1_0026	hsa_circZZEF1_019	ASCRP3009785	ZZEF1	-	487	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr17:40120400-40120586	chr17:41968382-41968568	hsa_circ_0000763	NA	hsa_circCNP_003	ASCRP3003811	CNP	-	186	antisense	NA	NA
chr17:40498586-40500557	chr17:42346568-42348539	hsa_circ_0043817	NA	hsa_circSTAT3_003	ASCRP3010956	STAT3	NA	296	exonic	Intergenic	circRNA_finder
chr17:40498586-40500557	chr17:42346568-42348539	hsa_circ_0043817	hsa-STAT3_0014	hsa_circSTAT3_003	ASCRP3010956	STAT3	-	296	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr17:41598736-41599594	chr17:43521368-43522226	hsa_circ_0003899	hsa-DHX8_000002,hsa-DHX8_0007	hsa_circDHX8_025	ASCRP3010260	DHX8	+	377	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr17:41598736-41599594	chr17:43521368-43522226	hsa_circ_0003899	hsa-DHX8_000002	hsa_circDHX8_025	ASCRP3010260	DHX8	NA	377	exonic	Intergenic	circRNA_finder
chr17:41886323-41888573	chr17:43808955-43811205	hsa_circ_0106922	hsa-MPP3_000008,hsa-MPP3_0007	hsa_circMPP3_009	ASCRP3004270	MPP3	-	326	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr17:42155867-42161222	chr17:44078499-44083854	hsa_circ_0044014	NA	hsa_circHDAC5_012	ASCRP3000372	HDAC5	-	1024	exonic	NA	NA
chr17:42163939-42165064	chr17:44086571-44087696	hsa_circ_0000773	hsa-HDAC5_0002	hsa_circHDAC5_007	ASCRP3004696	HDAC5	-	451	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr17:43012303-43012398	chr17:44934935-44935030	hsa_circ_0000775	NA	hsa_circKIF18B_004	ASCRP3006116	KIF18B	-	95	intronic	Intron	find_circ
chr17:4445266-4445746	chr17:4541971-4542451	hsa_circ_0092308	NA	hsa_circMYBBP1A_011	ASCRP3009062	MYBBP1A	-	480	intronic	NA	NA
chr17:45668082-45682918	chr17:47590716-47605552	hsa_circ_0009068	hsa-NPEPPS_0004	hsa_circNPEPPS_024	ASCRP3000447	NPEPPS	+	1000	exonic	Exon,Intron	circRNA_finder,CIRI,circexplorer2
chr17:45668082-45682918	chr17:47590716-47605552	hsa_circ_0009068	NA	hsa_circNPEPPS_024	ASCRP3000447	NPEPPS	NA	1000	exonic	Intergenic	circRNA_finder
chr17:46189392-46196548	chr17:48112030-48119186	hsa_circ_0044353	hsa-SNX11_0006	hsa_circSNX11_005	ASCRP3006406	SNX11	+	552	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr17:4848946-4850115	chr17:4945651-4946820	hsa_circ_0041631	NA	hsa_circPFN1_004	ASCRP3013094	PFN1	-	539	exonic	NA	NA
chr17:54978779-54981849	chr17:56901418-56904488	hsa_circ_0000787	hsa-TRIM25_000001	hsa_circTRIM25_005	ASCRP3005181	TRIM25	NA	394	exonic	Intergenic	circRNA_finder
chr17:54978779-54981849	chr17:56901418-56904488	hsa_circ_0000787	hsa-TRIM25_000001,hsa-TRIM25_0001	hsa_circTRIM25_005	ASCRP3005181	TRIM25	-	394	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr17:55372279-55372525	chr17:57294918-57295164	hsa_circ_0000788	NA	hsa_circMSI2_009	ASCRP3010445	MSI2	+	246	intronic	NA	NA
chr17:56409123-56409324	chr17:58331762-58331963	hsa_circ_0000792	NA	hsa_circLOC100506779_001	ASCRP3011236	AC004687.1,MIR142	-	201	sense overlapping	Exon	find_circ
chr17:57409052-57430887	chr17:59331691-59353526	hsa_circ_0044837	NA	hsa_circYPEL2_001	ASCRP3004966	YPEL2	+	445	exonic	NA	NA
chr17:58013575-58013902	chr17:59936214-59936541	hsa_circ_0044907	hsa-RPS6KB1_000001,hsa-RPS6KB1_0030	hsa_circRPS6KB1_013	ASCRP3007157	RPS6KB1	+	141	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr17:58013575-58013902	chr17:59936214-59936541	hsa_circ_0044907	hsa-RPS6KB1_000001	hsa_circRPS6KB1_013	ASCRP3007157	RPS6KB1	NA	141	exonic	Intergenic	circRNA_finder
chr17:58342772-58366043	chr17:60265411-60288682	hsa_circ_0107298	NA	hsa_circUSP32_014	ASCRP3011595	USP32	NA	579	exonic	Intergenic	circRNA_finder
chr17:58342772-58366043	chr17:60265411-60288682	hsa_circ_0107298	hsa-USP32_0067	hsa_circUSP32_014	ASCRP3011595	USP32	-	579	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr17:62587201-62594608	chr17:64591083-64598490	hsa_circ_0004789	hsa-SMURF2_0002	hsa_circSMURF2_006	ASCRP3010338	SMURF2	-	309	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr17:64092368-64128881	chr17:66096250-66132763	hsa_circ_0045355	hsa-CEP112_0045	hsa_circCEP112_009	ASCRP3008636	CEP112	-	298	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr17:64298925-64302245	chr17:66302807-66306127	hsa_circ_0045361	NA	hsa_circPRKCA_001	ASCRP3010487	PRKCA	+	249	exonic	NA	NA
chr17:64509453-64510584	chr17:66513335-66514466	NA	hsa-PRKCA_000025,hsa-PRKCA_0019	NA	ASCRP3009537	NA	+	NA	intronic	NA	NA
chr17:66303083-66397591	chr17:68306942-68401450	hsa_circ_0107571	hsa-ARSG_000003,hsa-ARSG_0005	hsa_circARSG_005	ASCRP3007026	ARSG	+	1854	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr17:66303083-66397591	chr17:68306942-68401450	hsa_circ_0107571	hsa-ARSG_000003	hsa_circARSG_005	ASCRP3007026	ARSG	NA	1854	exonic	Intergenic	circRNA_finder
chr17:73736438-73753899	chr17:75740357-75757818	hsa_circ_0045697	NA	hsa_circITGB4_018	ASCRP3003660	ITGB4	+	3286	exonic	NA	NA
chr17:7402357-7402810	chr17:7499038-7499491	hsa_circ_0000741	hsa-POLR2A_000001,hsa-POLR2A_0005	hsa_circPOLR2A_015	ASCRP3007966	POLR2A	+	336	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr17:7402357-7402810	chr17:7499038-7499491	hsa_circ_0000741	hsa-POLR2A_000001	hsa_circPOLR2A_015	ASCRP3007966	POLR2A	NA	336	exonic	Intergenic	circRNA_finder
chr17:7402357-7411794	chr17:7499038-7508475	hsa_circ_0041871	hsa-POLR2A_0007	hsa_circPOLR2A_020	ASCRP3008665	POLR2A	+	2130	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr17:74080841-74081041	chr17:76084760-76084960	hsa_circ_0092355	NA	hsa_circEXOC7_009	ASCRP3012697	EXOC7	-	200	intronic	NA	NA
chr17:74283272-74301022	chr17:76287191-76304941	hsa_circ_0006799	hsa-QRICH2_000001	hsa_circQRICH2_002	ASCRP3007167	QRICH2	NA	3477	exonic	Intergenic	circRNA_finder
chr17:74283272-74301022	chr17:76287191-76304941	hsa_circ_0006799	hsa-QRICH2_000001,hsa-QRICH2_0001	hsa_circQRICH2_002	ASCRP3007167	QRICH2	-	3477	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr17:7478510-7478576	chr17:7575192-7575258	hsa_circ_0007008	NA	hsa_circSENP3-EIF4A1_029	ASCRP3010030	SENP3-EIF4A1	+	66	intronic	NA	NA
chr17:7491497-7491864	chr17:7588179-7588546	hsa_circ_0041939	NA	hsa_circSOX15_002	ASCRP3012507	SOX15	-	367	exonic	NA	NA
chr17:76082583-76083174	chr17:78086502-78087093	hsa_circ_0045862	hsa-TNRC6C_000011,hsa-TNRC6C_0022	hsa_circTNRC6C_014	ASCRP3002433	TNRC6C	+	325	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr17:76082583-76083174	chr17:78086502-78087093	hsa_circ_0045862	hsa-TNRC6C_000011	hsa_circTNRC6C_014	ASCRP3002433	TNRC6C	NA	325	exonic	Intergenic	circRNA_finder
chr17:76388556-76411108	chr17:78392475-78415027	hsa_circ_0045890	NA	hsa_circPGS1_008	ASCRP3008561	PGS1	+	1408	exonic	Exon,Intron	circRNA_finder,find_circ,circexplorer2
chr17:76688498-76695050	chr17:78692416-78698968	hsa_circ_0000809	hsa-CYTH1_000003	hsa_circCYTH1_008	ASCRP3009919	CYTH1	NA	341	exonic	Intergenic	circRNA_finder
chr17:76688498-76695050	chr17:78692416-78698968	hsa_circ_0000809	hsa-CYTH1_000003,hsa-CYTH1_0003	hsa_circCYTH1_008	ASCRP3009919	CYTH1	-	341	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr17:78865519-78867665	chr17:80891719-80893865	hsa_circ_0000813	hsa-RPTOR_000003,hsa-RPTOR_0007	hsa_circRPTOR_031	ASCRP3006046	RPTOR	+	418	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr17:78865519-78867665	chr17:80891719-80893865	hsa_circ_0000813	hsa-RPTOR_000003	hsa_circRPTOR_031	ASCRP3006046	RPTOR	NA	418	exonic	Intergenic	circRNA_finder
chr17:79244717-79258695	chr17:81270917-81284895	hsa_circ_0009101	hsa-SLC38A10_000004	hsa_circSLC38A10_008	ASCRP3008564	SLC38A10	NA	914	exonic	Intergenic	circRNA_finder
chr17:79244717-79258695	chr17:81270917-81284895	hsa_circ_0009101	hsa-SLC38A10_000004,hsa-SLC38A10_0003	hsa_circSLC38A10_008	ASCRP3008564	SLC38A10	-	914	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr17:79813017-79813462	chr17:81855141-81855586	hsa_circ_0046263	hsa-P4HB_000001	hsa_circP4HB_007	ASCRP3010383	P4HB	NA	272	exonic	Intergenic	circRNA_finder
chr17:79813017-79813462	chr17:81855141-81855586	hsa_circ_0046263	hsa-P4HB_000001,hsa-P4HB_0002	hsa_circP4HB_007	ASCRP3010383	P4HB	-	272	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr17:80085567-80086473	chr17:82127691-82128597	hsa_circ_0046377	hsa-CCDC57_000029,hsa-CCDC57_0025	hsa_circCCDC57_019	ASCRP3007986	CCDC57	-	322	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr17:80521229-80529746	chr17:82563353-82571870	hsa_circ_0000817	hsa-FOXK2_000014,hsa-FOXK2_0002	hsa_circFOXK2_008	ASCRP3002764	FOXK2	+	490	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr17:80521229-80529746	chr17:82563353-82571870	hsa_circ_0000817	hsa-FOXK2_000014	hsa_circFOXK2_008	ASCRP3002764	FOXK2	NA	490	exonic	Intergenic	circRNA_finder
chr17:80962990-80972395	chr17:83005114-83014519	hsa_circ_0046599	NA	hsa_circB3GNTL1_004	ASCRP3002601	B3GNTL1	-	162	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr17:80962990-80992975	chr17:83005114-83035099	hsa_circ_0046600	hsa-B3GNTL1_000006,hsa-B3GNTL1_0004	hsa_circB3GNTL1_003	ASCRP3005328	B3GNTL1	-	227	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr18:12359925-12363855	chr18:12359926-12363856	NA	hsa-AFG3L2_0007	NA	ASCRP3010435	AFG3L2	-	NA	exonic	NA	NA
chr18:20814571-20817209	chr18:23234607-23237245	hsa_circ_0004864	hsa-CABLES1_000002,hsa-CABLES1_0001	hsa_circCABLES1_003	ASCRP3010390	CABLES1	+	358	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr18:20814571-20817209	chr18:23234607-23237245	hsa_circ_0004864	hsa-CABLES1_000002	hsa_circCABLES1_003	ASCRP3010390	CABLES1,TMEM241	NA	358	exonic	Intron	circRNA_finder
chr18:21293889-21294036	chr18:23713925-23714072	NA	NA	NA	ASCRP3010672	LAMA3	+	NA	sense overlapping	NA	NA
chr18:21478701-21479419	chr18:23898737-23899455	hsa_circ_0047253	hsa-LAMA3_0019	hsa_circLAMA3_064	ASCRP3010050	LAMA3	+	391	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr18:21644103-21663045	chr18:24064139-24083081	hsa_circ_0047270	hsa-TTC39C_000032,hsa-TTC39C_0001	hsa_circTTC39C_006	ASCRP3013531	TTC39C	+	817	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr18:21644103-21663045	chr18:24064139-24083081	hsa_circ_0047270	hsa-TTC39C_000032	hsa_circTTC39C_006	ASCRP3013531	TTC39C	NA	817	exonic	Intergenic	circRNA_finder
chr18:32902351-32907027	chr18:35322387-35327063	hsa_circ_0003785	hsa-intergenic_000014,hsa-intergenic_000117	hsa_circTCONS_00026319_001	ASCRP3002259	ZNF271P	+	381	sense overlapping	Exon,Intron	circRNA_finder,CIRI,find_circ
chr18:32902351-32907027	chr18:35322387-35327063	hsa_circ_0003785	hsa-intergenic_000117	hsa_circTCONS_00026319_001	ASCRP3002259	NA	NA	381	sense overlapping	Intergenic	circRNA_finder
