hg38,miRNA
chr2:63484603-63571626,miR-4685-5p
chr2:63484603-63571626,miR-4686
chr2:63484603-63571626,miR-4687-5p
chr2:63484603-63571626,miR-4688
chr2:63484603-63571626,miR-4690-3p
chr2:63484603-63571626,miR-4691-3p
chr2:63484603-63571626,miR-4691-3p
chr2:63484603-63571626,miR-4691-5p
chr2:63484603-63571626,miR-4693-3p
chr2:63484603-63571626,miR-4694-3p
chr2:63484603-63571626,miR-4695-3p
chr2:63484603-63571626,miR-4695-5p
chr2:63484603-63571626,miR-4697-5p
chr2:63484603-63571626,miR-4700-5p
chr2:63484603-63571626,miR-4701-3p
chr2:63484603-63571626,miR-4701-5p
chr2:63484603-63571626,miR-4704-3p
chr2:63484603-63571626,miR-4704-5p
chr2:63484603-63571626,miR-4707-3p
chr2:63484603-63571626,miR-4707-5p
chr2:63484603-63571626,miR-4708-3p
chr2:63484603-63571626,miR-4710
chr2:63484603-63571626,miR-4711-5p
chr2:63484603-63571626,miR-4713-3p
chr2:63484603-63571626,miR-4713-5p
chr2:63484603-63571626,miR-4714-3p
chr2:63484603-63571626,miR-4714-5p
chr2:63484603-63571626,miR-4715-3p
chr2:63484603-63571626,miR-4716-3p
chr2:63484603-63571626,miR-4720-3p
chr2:63484603-63571626,miR-4721
chr2:63484603-63571626,miR-4722-3p
chr2:63484603-63571626,miR-4723-5p
chr2:63484603-63571626,miR-4724-3p
chr2:63484603-63571626,miR-4724-3p
chr2:63484603-63571626,miR-4725-5p
chr2:63484603-63571626,miR-4726-3p
chr2:63484603-63571626,miR-4727-5p
chr2:63484603-63571626,miR-4728-3p
chr2:63484603-63571626,miR-4728-5p
chr2:63484603-63571626,miR-4731-5p
chr2:63484603-63571626,miR-4732-5p
chr2:63484603-63571626,miR-4733-5p
chr2:63484603-63571626,miR-4734
chr2:63484603-63571626,miR-4736
chr2:63484603-63571626,miR-4737
chr2:63484603-63571626,miR-4741
chr2:63484603-63571626,miR-4742-3p
chr2:63484603-63571626,miR-4742-3p
chr2:63484603-63571626,miR-4743-3p
chr2:63484603-63571626,miR-4745-3p
chr2:63484603-63571626,miR-4747-5p
chr2:63484603-63571626,miR-4749-3p
chr2:63484603-63571626,miR-4750-3p
chr2:63484603-63571626,miR-4751
chr2:63484603-63571626,miR-4755-3p
chr2:63484603-63571626,miR-4756-3p
chr2:63484603-63571626,miR-4756-3p
chr2:63484603-63571626,miR-4757-3p
chr2:63484603-63571626,miR-4757-5p
chr2:63484603-63571626,miR-4758-3p
chr2:63484603-63571626,miR-4759
chr2:63484603-63571626,miR-4761-3p
chr2:63484603-63571626,miR-4761-5p
chr2:63484603-63571626,miR-4763-3p
chr2:63484603-63571626,miR-4763-5p
chr2:63484603-63571626,miR-4767
chr2:63484603-63571626,miR-4769-3p
chr2:63484603-63571626,miR-4769-5p
chr2:63484603-63571626,miR-4771
chr2:63484603-63571626,miR-4773
chr2:63484603-63571626,miR-4774-5p
chr2:63484603-63571626,miR-4776-3p
chr2:63484603-63571626,miR-4777-3p
chr2:63484603-63571626,miR-4778-3p
chr2:63484603-63571626,miR-4779
chr2:63484603-63571626,miR-4781-5p
chr2:63484603-63571626,miR-4782-5p
chr2:63484603-63571626,miR-4786-3p
chr2:63484603-63571626,miR-4786-5p
chr2:63484603-63571626,miR-4787-3p
chr2:63484603-63571626,miR-4787-5p
chr2:63484603-63571626,miR-4788
chr2:63484603-63571626,miR-4789-5p
chr2:63484603-63571626,miR-4790-5p
chr2:63484603-63571626,miR-4791
chr2:63484603-63571626,miR-4792
chr2:63484603-63571626,miR-4793-5p
chr2:63484603-63571626,miR-4794
chr2:63484603-63571626,miR-4796-3p
chr2:63484603-63571626,miR-4798-5p
chr2:63484603-63571626,miR-4800-3p
chr2:63484603-63571626,miR-4802-5p
chr2:63484603-63571626,miR-4804-5p
chr2:63484603-63571626,miR-483-3p.1
chr2:63484603-63571626,miR-483-5p
chr2:63484603-63571626,miR-484
chr2:63484603-63571626,miR-488-3p
chr2:63484603-63571626,miR-488-5p
chr2:63484603-63571626,miR-489-5p
chr2:63484603-63571626,miR-490-3p
chr2:63484603-63571626,miR-491-5p
chr2:63484603-63571626,miR-492
chr2:63484603-63571626,miR-493-3p
chr2:63484603-63571626,miR-494-3p
chr2:63484603-63571626,miR-494-5p
chr2:63484603-63571626,miR-497-3p
chr2:63484603-63571626,miR-497-5p
chr2:63484603-63571626,miR-4999-5p
chr2:63484603-63571626,miR-5000-3p
chr2:63484603-63571626,miR-5000-5p
chr2:63484603-63571626,miR-5001-5p
chr2:63484603-63571626,miR-5002-3p
chr2:63484603-63571626,miR-5004-5p
chr2:63484603-63571626,miR-5006-5p
chr2:63484603-63571626,miR-5008-3p
chr2:63484603-63571626,miR-5008-5p
chr2:63484603-63571626,miR-500a-3p
chr2:63484603-63571626,miR-500b-3p
chr2:63484603-63571626,miR-500b-3p
chr2:63484603-63571626,miR-501-3p
chr2:63484603-63571626,miR-5010-5p
chr2:63484603-63571626,miR-5011-3p
chr2:63484603-63571626,miR-502-3p
chr2:63484603-63571626,miR-502-5p
chr2:63484603-63571626,miR-504-3p
chr2:63484603-63571626,miR-5047
chr2:63484603-63571626,miR-505-3p.1
chr2:63484603-63571626,miR-505-3p.2
chr2:63484603-63571626,miR-506-3p
chr2:63484603-63571626,miR-507
chr2:63484603-63571626,miR-5088-5p
chr2:63484603-63571626,miR-5089-3p
chr2:63484603-63571626,miR-509-3-5p
chr2:63484603-63571626,miR-509-3p
chr2:63484603-63571626,miR-509-5p
chr2:63484603-63571626,miR-5091
chr2:63484603-63571626,miR-5094
chr2:63484603-63571626,miR-5095
chr2:63484603-63571626,miR-510-5p
chr2:63484603-63571626,miR-5100
chr2:63484603-63571626,miR-511-3p
chr2:63484603-63571626,miR-512-5p
chr2:63484603-63571626,miR-513c-5p
chr2:63484603-63571626,miR-514b-5p
chr2:63484603-63571626,miR-515-3p
chr2:63484603-63571626,miR-515-5p
chr2:63484603-63571626,miR-516b-5p
chr2:63484603-63571626,miR-517-5p
chr2:63484603-63571626,miR-5187-5p
chr2:63484603-63571626,miR-5189-3p
chr2:63484603-63571626,miR-5189-5p
chr2:63484603-63571626,miR-518e-3p
chr2:63484603-63571626,miR-5191
chr2:63484603-63571626,miR-5193
chr2:63484603-63571626,miR-5196-5p
chr2:63484603-63571626,miR-519e-3p
chr2:63484603-63571626,miR-519e-5p
chr2:63484603-63571626,miR-522-3p
chr2:63484603-63571626,miR-522-3p
chr2:63484603-63571626,miR-524-3p
chr2:63484603-63571626,miR-525-3p
chr2:63484603-63571626,miR-525-5p
chr2:63484603-63571626,miR-532-5p
chr2:63484603-63571626,miR-539-5p
chr2:63484603-63571626,miR-544a-5p
chr2:63484603-63571626,miR-545-3p
chr2:63484603-63571626,miR-548aa
chr2:63484603-63571626,miR-548ac
chr2:63484603-63571626,miR-548ae-3p
chr2:63484603-63571626,miR-548ah-3p
chr2:63484603-63571626,miR-548aj-3p
chr2:63484603-63571626,miR-548am-3p
chr2:63484603-63571626,miR-548ap-3p
chr2:63484603-63571626,miR-548aq-3p
chr2:63484603-63571626,miR-548b-3p
chr2:63484603-63571626,miR-548bb-3p
chr2:63484603-63571626,miR-548d-3p
chr2:63484603-63571626,miR-548e-5p
chr2:63484603-63571626,miR-548g-3p
chr2:63484603-63571626,miR-548h-3p
chr2:63484603-63571626,miR-548j-3p
chr2:63484603-63571626,miR-548p
chr2:63484603-63571626,miR-548t-3p
chr2:63484603-63571626,miR-548u
chr2:63484603-63571626,miR-548x-3p
chr2:63484603-63571626,miR-548z
chr2:63484603-63571626,miR-550a-3-5p
chr2:63484603-63571626,miR-550a-3p
chr2:63484603-63571626,miR-550a-5p
chr2:63484603-63571626,miR-551a
chr2:63484603-63571626,miR-551b-3p
chr2:63484603-63571626,miR-552-3p
chr2:63484603-63571626,miR-552-3p
chr2:63484603-63571626,miR-553
chr2:63484603-63571626,miR-555
chr2:63484603-63571626,miR-5571-3p
chr2:63484603-63571626,miR-5572
chr2:63484603-63571626,miR-5580-3p
chr2:63484603-63571626,miR-5580-5p
chr2:63484603-63571626,miR-5581-3p
chr2:63484603-63571626,miR-5581-5p
chr2:63484603-63571626,miR-5582-5p
chr2:63484603-63571626,miR-5586-5p
chr2:63484603-63571626,miR-5587-3p
chr2:63484603-63571626,miR-5587-5p
chr2:63484603-63571626,miR-5589-5p
chr2:63484603-63571626,miR-5590-5p
chr2:63484603-63571626,miR-5591-3p
chr2:63484603-63571626,miR-5591-5p
chr2:63484603-63571626,miR-564
chr2:63484603-63571626,miR-567
chr2:63484603-63571626,miR-5684
chr2:63484603-63571626,miR-5685
chr2:63484603-63571626,miR-5691
chr2:63484603-63571626,miR-5693
chr2:63484603-63571626,miR-5698
chr2:63484603-63571626,miR-5699-3p
chr2:63484603-63571626,miR-5704
chr2:63484603-63571626,miR-5706
chr2:63484603-63571626,miR-5708
chr2:63484603-63571626,miR-571
chr2:63484603-63571626,miR-572
chr2:63484603-63571626,miR-573
chr2:63484603-63571626,miR-5739
chr2:63484603-63571626,miR-575
chr2:63484603-63571626,miR-576-5p
chr2:63484603-63571626,miR-578
chr2:63484603-63571626,miR-578
chr2:63484603-63571626,miR-5787
chr2:63484603-63571626,miR-583
chr2:63484603-63571626,miR-585-3p
chr2:63484603-63571626,miR-588
chr2:63484603-63571626,miR-589-5p
chr2:63484603-63571626,miR-591
chr2:63484603-63571626,miR-592
chr2:63484603-63571626,miR-593-3p
chr2:63484603-63571626,miR-593-3p
chr2:63484603-63571626,miR-593-5p
chr2:63484603-63571626,miR-596
chr2:63484603-63571626,miR-597-5p
chr2:63484603-63571626,miR-598-5p
chr2:63484603-63571626,miR-603
chr2:63484603-63571626,miR-604
chr2:63484603-63571626,miR-6069
chr2:63484603-63571626,miR-6071
chr2:63484603-63571626,miR-6072
chr2:63484603-63571626,miR-6075
chr2:63484603-63571626,miR-6076
chr2:63484603-63571626,miR-6077
chr2:63484603-63571626,miR-6078
chr2:63484603-63571626,miR-6079
chr2:63484603-63571626,miR-6079
chr2:63484603-63571626,miR-608
chr2:63484603-63571626,miR-6080
chr2:63484603-63571626,miR-6081
chr2:63484603-63571626,miR-6084
chr2:63484603-63571626,miR-6085
chr2:63484603-63571626,miR-6089
chr2:63484603-63571626,miR-612
chr2:63484603-63571626,miR-6134
chr2:63484603-63571626,miR-615-3p
chr2:63484603-63571626,miR-6165
chr2:63484603-63571626,miR-617
chr2:63484603-63571626,miR-618
chr2:63484603-63571626,miR-619-3p
chr2:63484603-63571626,miR-619-5p
chr2:63484603-63571626,miR-621
chr2:63484603-63571626,miR-622
chr2:63484603-63571626,miR-624-5p
chr2:63484603-63571626,miR-624-5p
chr2:63484603-63571626,miR-625-5p
chr2:63484603-63571626,miR-626
chr2:63484603-63571626,miR-627-3p
chr2:63484603-63571626,miR-628-5p
chr2:63484603-63571626,miR-629-5p
chr2:63484603-63571626,miR-629-5p
chr2:63484603-63571626,miR-630
chr2:63484603-63571626,miR-631
chr2:63484603-63571626,miR-633
chr2:63484603-63571626,miR-634
chr2:63484603-63571626,miR-635
chr2:63484603-63571626,miR-638
chr2:63484603-63571626,miR-641
chr2:63484603-63571626,miR-641
chr2:63484603-63571626,miR-642a-5p
chr2:63484603-63571626,miR-642b-5p
chr2:63484603-63571626,miR-645
chr2:63484603-63571626,miR-647
chr2:63484603-63571626,miR-648
chr2:63484603-63571626,miR-6499-3p
chr2:63484603-63571626,miR-6499-5p
chr2:63484603-63571626,miR-650
chr2:63484603-63571626,miR-6501-5p
chr2:63484603-63571626,miR-6502-5p
chr2:63484603-63571626,miR-6503-5p
chr2:63484603-63571626,miR-6506-5p
chr2:63484603-63571626,miR-6508-3p
chr2:63484603-63571626,miR-6508-5p
chr2:63484603-63571626,miR-6510-3p
chr2:63484603-63571626,miR-6510-5p
chr2:63484603-63571626,miR-6511a-5p
chr2:63484603-63571626,miR-6511b-5p
chr2:63484603-63571626,miR-6512-3p
chr2:63484603-63571626,miR-6514-5p
chr2:63484603-63571626,miR-6515-5p
chr2:63484603-63571626,miR-6516-5p
chr2:63484603-63571626,miR-653-3p
chr2:63484603-63571626,miR-654-3p
chr2:63484603-63571626,miR-656-5p
chr2:63484603-63571626,miR-657
chr2:63484603-63571626,miR-658
chr2:63484603-63571626,miR-659-5p
chr2:63484603-63571626,miR-660-3p
chr2:63484603-63571626,miR-660-5p
chr2:63484603-63571626,miR-661
chr2:63484603-63571626,miR-663a
chr2:63484603-63571626,miR-663b
chr2:63484603-63571626,miR-664a-5p
chr2:63484603-63571626,miR-664b-5p
chr2:63484603-63571626,miR-665
chr2:63484603-63571626,miR-668-3p
chr2:63484603-63571626,miR-670-3p
chr2:63484603-63571626,miR-670-5p
chr2:63484603-63571626,miR-6715b-5p
chr2:63484603-63571626,miR-6716-3p
chr2:63484603-63571626,miR-6717-5p
chr2:63484603-63571626,miR-6720-3p
chr2:63484603-63571626,miR-6720-5p
chr2:63484603-63571626,miR-6721-5p
chr2:63484603-63571626,miR-6722-3p
chr2:63484603-63571626,miR-6724-5p
chr2:63484603-63571626,miR-6726-3p
chr2:63484603-63571626,miR-6726-5p
chr2:63484603-63571626,miR-6727-3p
chr2:63484603-63571626,miR-6729-5p
chr2:63484603-63571626,miR-6731-5p
chr2:63484603-63571626,miR-6732-5p
chr2:63484603-63571626,miR-6733-3p
chr2:63484603-63571626,miR-6734-3p
chr2:63484603-63571626,miR-6735-5p
chr2:63484603-63571626,miR-6736-3p
chr2:63484603-63571626,miR-6736-5p
chr2:63484603-63571626,miR-6737-3p
chr2:63484603-63571626,miR-6737-5p
chr2:63484603-63571626,miR-6739-3p
chr2:63484603-63571626,miR-6740-5p
chr2:63484603-63571626,miR-6741-5p
chr2:63484603-63571626,miR-6742-3p
chr2:63484603-63571626,miR-6743-5p
chr2:63484603-63571626,miR-6744-3p
chr2:63484603-63571626,miR-6744-5p
chr2:63484603-63571626,miR-6747-3p
chr2:63484603-63571626,miR-6747-5p
chr2:63484603-63571626,miR-6748-3p
chr2:63484603-63571626,miR-6748-5p
chr2:63484603-63571626,miR-6748-5p
chr2:63484603-63571626,miR-6749-3p
chr2:63484603-63571626,miR-6749-5p
chr2:63484603-63571626,miR-6751-3p
chr2:63484603-63571626,miR-6752-3p
chr2:63484603-63571626,miR-6752-5p
chr2:63484603-63571626,miR-6756-3p
chr2:63484603-63571626,miR-6757-5p
chr2:63484603-63571626,miR-6758-3p
chr2:63484603-63571626,miR-6758-5p
chr2:63484603-63571626,miR-6759-5p
chr2:63484603-63571626,miR-6759-5p
chr2:63484603-63571626,miR-6762-3p
chr2:63484603-63571626,miR-6762-5p
chr2:63484603-63571626,miR-6763-3p
chr2:63484603-63571626,miR-6763-5p
chr2:63484603-63571626,miR-6764-5p
chr2:63484603-63571626,miR-6767-3p
chr2:63484603-63571626,miR-6768-3p
chr2:63484603-63571626,miR-6768-5p
chr2:63484603-63571626,miR-6769a-3p
chr2:63484603-63571626,miR-6769a-5p
chr2:63484603-63571626,miR-6769b-5p
chr2:63484603-63571626,miR-6771-3p
chr2:63484603-63571626,miR-6773-3p
chr2:63484603-63571626,miR-6773-5p
chr2:63484603-63571626,miR-6774-5p
chr2:63484603-63571626,miR-6775-3p
chr2:63484603-63571626,miR-6778-3p
chr2:63484603-63571626,miR-6778-5p
chr2:63484603-63571626,miR-6780b-3p
chr2:63484603-63571626,miR-6781-3p
chr2:63484603-63571626,miR-6782-5p
chr2:63484603-63571626,miR-6783-3p
chr2:63484603-63571626,miR-6784-3p
chr2:63484603-63571626,miR-6785-3p
chr2:63484603-63571626,miR-6785-5p
chr2:63484603-63571626,miR-6786-3p
chr2:63484603-63571626,miR-6787-3p
chr2:63484603-63571626,miR-6787-5p
chr2:63484603-63571626,miR-6788-3p
chr2:63484603-63571626,miR-6788-5p
chr2:63484603-63571626,miR-6790-3p
chr2:63484603-63571626,miR-6791-3p
chr2:63484603-63571626,miR-6791-5p
chr2:63484603-63571626,miR-6792-3p
chr2:63484603-63571626,miR-6792-5p
chr2:63484603-63571626,miR-6793-5p
chr2:63484603-63571626,miR-6793-5p
chr2:63484603-63571626,miR-6794-3p
chr2:63484603-63571626,miR-6794-5p
chr2:63484603-63571626,miR-6795-3p
chr2:63484603-63571626,miR-6795-5p
chr2:63484603-63571626,miR-6796-3p
chr2:63484603-63571626,miR-6796-5p
chr2:63484603-63571626,miR-6796-5p
chr2:63484603-63571626,miR-6797-3p
chr2:63484603-63571626,miR-6797-5p
chr2:63484603-63571626,miR-6798-3p
chr2:63484603-63571626,miR-6798-5p
chr2:63484603-63571626,miR-6799-3p
chr2:63484603-63571626,miR-6800-3p
chr2:63484603-63571626,miR-6801-3p
chr2:63484603-63571626,miR-6801-5p
chr2:63484603-63571626,miR-6802-3p
chr2:63484603-63571626,miR-6802-5p
chr2:63484603-63571626,miR-6804-3p
chr2:63484603-63571626,miR-6805-3p
chr2:63484603-63571626,miR-6805-5p
chr2:63484603-63571626,miR-6808-5p
chr2:63484603-63571626,miR-6810-3p
chr2:63484603-63571626,miR-6811-3p
chr2:63484603-63571626,miR-6811-5p
chr2:63484603-63571626,miR-6812-5p
chr2:63484603-63571626,miR-6813-5p
chr2:63484603-63571626,miR-6815-3p
chr2:63484603-63571626,miR-6815-5p
chr2:63484603-63571626,miR-6817-5p
chr2:63484603-63571626,miR-6818-3p
chr2:63484603-63571626,miR-6818-5p
chr2:63484603-63571626,miR-6819-3p
chr2:63484603-63571626,miR-6819-5p
chr2:63484603-63571626,miR-6820-5p
chr2:63484603-63571626,miR-6821-3p
chr2:63484603-63571626,miR-6823-3p
chr2:63484603-63571626,miR-6823-5p
chr2:63484603-63571626,miR-6825-5p
chr2:63484603-63571626,miR-6826-3p
chr2:63484603-63571626,miR-6827-3p
chr2:63484603-63571626,miR-6827-5p
chr2:63484603-63571626,miR-6828-3p
chr2:63484603-63571626,miR-6828-5p
chr2:63484603-63571626,miR-6829-3p
chr2:63484603-63571626,miR-6829-5p
chr2:63484603-63571626,miR-6831-5p
chr2:63484603-63571626,miR-6832-5p
chr2:63484603-63571626,miR-6834-3p
chr2:63484603-63571626,miR-6834-5p
chr2:63484603-63571626,miR-6837-5p
chr2:63484603-63571626,miR-6838-5p
chr2:63484603-63571626,miR-6839-3p
chr2:63484603-63571626,miR-6839-3p
chr2:63484603-63571626,miR-6839-5p
chr2:63484603-63571626,miR-6841-3p
chr2:63484603-63571626,miR-6841-5p
chr2:63484603-63571626,miR-6842-3p
chr2:63484603-63571626,miR-6842-5p
chr2:63484603-63571626,miR-6843-3p
chr2:63484603-63571626,miR-6845-5p
chr2:63484603-63571626,miR-6846-3p
chr2:63484603-63571626,miR-6846-5p
chr2:63484603-63571626,miR-6848-3p
chr2:63484603-63571626,miR-6848-5p
chr2:63484603-63571626,miR-6851-3p
chr2:63484603-63571626,miR-6855-3p
chr2:63484603-63571626,miR-6855-5p
chr2:63484603-63571626,miR-6856-3p
chr2:63484603-63571626,miR-6856-5p
chr2:63484603-63571626,miR-6857-5p
chr2:63484603-63571626,miR-6858-3p
chr2:63484603-63571626,miR-6859-3p
chr2:63484603-63571626,miR-6859-5p
chr2:63484603-63571626,miR-6860
chr2:63484603-63571626,miR-6861-3p
chr2:63484603-63571626,miR-6861-5p
chr2:63484603-63571626,miR-6862-3p
chr2:63484603-63571626,miR-6865-3p
chr2:63484603-63571626,miR-6865-5p
chr2:63484603-63571626,miR-6867-3p
chr2:63484603-63571626,miR-6867-5p
chr2:63484603-63571626,miR-6870-5p
chr2:63484603-63571626,miR-6871-3p
chr2:63484603-63571626,miR-6871-5p
chr2:63484603-63571626,miR-6873-3p
chr2:63484603-63571626,miR-6873-5p
chr2:63484603-63571626,miR-6874-5p
chr2:63484603-63571626,miR-6875-3p
chr2:63484603-63571626,miR-6876-3p
chr2:63484603-63571626,miR-6877-3p
chr2:63484603-63571626,miR-6878-3p
chr2:63484603-63571626,miR-6878-5p
chr2:63484603-63571626,miR-6879-3p
chr2:63484603-63571626,miR-6879-5p
chr2:63484603-63571626,miR-6880-5p
chr2:63484603-63571626,miR-6881-5p
chr2:63484603-63571626,miR-6883-3p
chr2:63484603-63571626,miR-6883-5p
chr2:63484603-63571626,miR-6885-5p
chr2:63484603-63571626,miR-6886-3p
chr2:63484603-63571626,miR-6886-5p
chr2:63484603-63571626,miR-6887-3p
chr2:63484603-63571626,miR-6887-5p
chr2:63484603-63571626,miR-6890-5p
chr2:63484603-63571626,miR-6891-3p
chr2:63484603-63571626,miR-6892-3p
chr2:63484603-63571626,miR-6893-3p
chr2:63484603-63571626,miR-6893-5p
chr2:63484603-63571626,miR-6894-3p
chr2:63484603-63571626,miR-6894-5p
chr2:63484603-63571626,miR-6895-3p
chr2:63484603-63571626,miR-6895-3p
chr2:63484603-63571626,miR-6895-5p
chr2:63484603-63571626,miR-7-3p
chr2:63484603-63571626,miR-7-5p
chr2:63484603-63571626,miR-7106-3p
chr2:63484603-63571626,miR-7106-5p
chr2:63484603-63571626,miR-7107-5p
chr2:63484603-63571626,miR-7108-3p
chr2:63484603-63571626,miR-7108-5p
chr2:63484603-63571626,miR-7109-3p
chr2:63484603-63571626,miR-7109-5p
chr2:63484603-63571626,miR-711
chr2:63484603-63571626,miR-7110-5p
chr2:63484603-63571626,miR-7111-5p
chr2:63484603-63571626,miR-7112-3p
chr2:63484603-63571626,miR-7112-5p
chr2:63484603-63571626,miR-7114-3p
chr2:63484603-63571626,miR-7114-5p
chr2:63484603-63571626,miR-7151-3p
chr2:63484603-63571626,miR-7151-5p
chr2:63484603-63571626,miR-7152-3p
chr2:63484603-63571626,miR-7152-5p
chr2:63484603-63571626,miR-7153-3p
chr2:63484603-63571626,miR-7154-3p
chr2:63484603-63571626,miR-7155-3p
chr2:63484603-63571626,miR-7156-3p
chr2:63484603-63571626,miR-7157-3p
chr2:63484603-63571626,miR-7159-5p
chr2:63484603-63571626,miR-7160-3p
chr2:63484603-63571626,miR-7160-5p
chr2:63484603-63571626,miR-7161-5p
chr2:63484603-63571626,miR-7162-3p
chr2:63484603-63571626,miR-718
chr2:63484603-63571626,miR-744-3p
chr2:63484603-63571626,miR-744-5p
chr2:63484603-63571626,miR-760
chr2:63484603-63571626,miR-762
chr2:63484603-63571626,miR-764
chr2:63484603-63571626,miR-765
chr2:63484603-63571626,miR-766-3p
chr2:63484603-63571626,miR-766-5p
chr2:63484603-63571626,miR-769-3p
chr2:63484603-63571626,miR-7706
chr2:63484603-63571626,miR-7843-3p
chr2:63484603-63571626,miR-7843-5p
chr2:63484603-63571626,miR-7847-3p
chr2:63484603-63571626,miR-7848-3p
chr2:63484603-63571626,miR-7851-3p
chr2:63484603-63571626,miR-7854-3p
chr2:63484603-63571626,miR-7856-5p
chr2:63484603-63571626,miR-7973
chr2:63484603-63571626,miR-7975
chr2:63484603-63571626,miR-7977
chr2:63484603-63571626,miR-7978
chr2:63484603-63571626,miR-8053
chr2:63484603-63571626,miR-8055
chr2:63484603-63571626,miR-8057
chr2:63484603-63571626,miR-8060
chr2:63484603-63571626,miR-8065
chr2:63484603-63571626,miR-8067
chr2:63484603-63571626,miR-8071
chr2:63484603-63571626,miR-8077
chr2:63484603-63571626,miR-8078
chr2:63484603-63571626,miR-8084
chr2:63484603-63571626,miR-8085
chr2:63484603-63571626,miR-8086
chr2:63484603-63571626,miR-8088
chr2:63484603-63571626,miR-8089
chr2:63484603-63571626,miR-8485
chr2:63484603-63571626,miR-873-3p
chr2:63484603-63571626,miR-874-5p
chr2:63484603-63571626,miR-875-5p
chr2:63484603-63571626,miR-887-3p
chr2:63484603-63571626,miR-890
chr2:63484603-63571626,miR-891a-3p
chr2:63484603-63571626,miR-892a
chr2:63484603-63571626,miR-892b
chr2:63484603-63571626,miR-920
chr2:63484603-63571626,miR-921
chr2:63484603-63571626,miR-93-3p
chr2:63484603-63571626,miR-936
chr2:63484603-63571626,miR-938
chr2:63484603-63571626,miR-939-3p
chr2:63484603-63571626,miR-939-5p
chr2:63484603-63571626,miR-940
chr2:63484603-63571626,miR-941
chr2:63484603-63571626,miR-943
chr2:63484603-63571626,miR-96-3p
chr2:63484603-63571626,miR-98-3p
chr2:63484603-63571626,miR-let-7a-3p
chr2:63484603-63571626,miR-let-7b-3p
chr2:63484603-63571626,miR-let-7f-1-3p
chr2:63484603-63571626,miR-let-7f-2-3p
chr2:63886340-63891562,miR-101-3p.2
chr2:63886340-63891562,miR-106a-3p
chr2:63886340-63891562,miR-1183
chr2:63886340-63891562,miR-1205
